,seed,gen,pheno,threshold,hits,true_positives,false_positives,coloc1,coloc2,coloc3,coloc4,coloc5,coloc6,coloc1pp,coloc2pp,coloc3pp,coloc4pp,coloc5pp,coloc6pp
281,8,4,SCZ,1.9599639845400545,361,190,171,153,147,51,7,3,0,361,208,61,10,3,0
282,8,5,ADHD,1.9599639845400545,460,243,217,176,194,73,14,2,1,460,284,90,17,3,1
283,8,5,ALC,1.9599639845400545,326,195,131,129,142,47,5,2,1,326,197,55,8,3,1
284,8,5,ANX,1.9599639845400545,383,222,161,165,153,51,11,2,1,383,218,65,14,3,1
285,8,5,BIP,1.9599639845400545,380,213,167,164,150,53,10,2,1,380,216,66,13,3,1
286,8,5,MDD,1.9599639845400545,323,173,150,126,138,47,10,1,1,323,197,59,12,2,1
287,8,5,SCZ,1.9599639845400545,388,203,185,152,155,65,14,1,1,388,236,81,16,2,1
288,10,0,ADHD,1.9599639845400545,290,221,69,186,93,9,2,0,0,290,104,11,2,0,0
289,10,0,ALC,1.9599639845400545,275,177,98,166,103,5,1,0,0,275,109,6,1,0,0
290,10,0,ANX,1.9599639845400545,268,164,104,168,88,11,1,0,0,268,100,12,1,0,0
291,10,0,BIP,1.9599639845400545,264,175,89,173,78,12,1,0,0,264,91,13,1,0,0
292,10,0,MDD,1.9599639845400545,229,138,91,143,73,11,2,0,0,229,86,13,2,0,0
293,10,0,SCZ,1.9599639845400545,279,183,96,183,83,12,1,0,0,279,96,13,1,0,0
294,10,1,ADHD,1.9599639845400545,339,233,106,198,109,30,2,0,0,339,141,32,2,0,0
295,10,1,ALC,1.9599639845400545,300,195,105,162,106,30,2,0,0,300,138,32,2,0,0
296,10,1,ANX,1.9599639845400545,302,179,123,165,113,21,3,0,0,302,137,24,3,0,0
297,10,1,BIP,1.9599639845400545,299,180,119,166,98,32,3,0,0,299,133,35,3,0,0
298,10,1,MDD,1.9599639845400545,237,144,93,133,78,23,3,0,0,237,104,26,3,0,0
299,10,1,SCZ,1.9599639845400545,305,184,121,165,108,29,3,0,0,305,140,32,3,0,0
300,10,2,ADHD,1.9599639845400545,377,226,151,190,146,39,2,0,0,377,187,41,2,0,0
301,10,2,ALC,1.9599639845400545,318,193,125,162,125,29,2,0,0,318,156,31,2,0,0
302,10,2,ANX,1.9599639845400545,303,181,122,166,104,29,4,0,0,303,137,33,4,0,0
303,10,2,BIP,1.9599639845400545,295,177,118,145,114,32,4,0,0,295,150,36,4,0,0
304,10,2,MDD,1.9599639845400545,245,150,95,127,91,26,1,0,0,245,118,27,1,0,0
305,10,2,SCZ,1.9599639845400545,324,186,138,162,128,31,3,0,0,324,162,34,3,0,0
306,10,3,ADHD,1.9599639845400545,411,237,174,198,152,56,5,0,0,411,213,61,5,0,0
307,10,3,ALC,1.9599639845400545,345,198,147,168,130,42,5,0,0,345,177,47,5,0,0
308,10,3,ANX,1.9599639845400545,304,172,132,150,107,41,6,0,0,304,154,47,6,0,0
309,10,3,BIP,1.9599639845400545,312,184,128,152,115,39,6,0,0,312,160,45,6,0,0
310,10,3,MDD,1.9599639845400545,265,148,117,124,95,39,7,0,0,265,141,46,7,0,0
311,10,3,SCZ,1.9599639845400545,325,195,130,159,125,38,3,0,0,325,166,41,3,0,0
312,10,4,ADHD,1.9599639845400545,457,236,221,211,187,48,10,1,0,457,246,59,11,1,0
313,10,4,ALC,1.9599639845400545,326,196,130,165,117,39,5,0,0,326,161,44,5,0,0
314,10,4,ANX,1.9599639845400545,307,178,129,147,112,38,9,1,0,307,160,48,10,1,0
315,10,4,BIP,1.9599639845400545,306,192,114,137,128,36,4,1,0,306,169,41,5,1,0
316,10,4,MDD,1.9599639845400545,259,150,109,105,104,44,5,1,0,259,154,50,6,1,0
317,10,4,SCZ,1.9599639845400545,359,200,159,176,134,41,7,1,0,359,183,49,8,1,0
318,10,5,ADHD,1.9599639845400545,476,230,246,190,202,73,9,2,0,476,286,84,11,2,0
319,10,5,ALC,1.9599639845400545,345,192,153,168,128,39,8,2,0,345,177,49,10,2,0
320,10,5,ANX,1.9599639845400545,307,182,125,140,116,42,7,2,0,307,167,51,9,2,0
321,10,5,BIP,1.9599639845400545,287,180,107,131,105,43,7,1,0,287,156,51,8,1,0
322,10,5,MDD,1.9599639845400545,279,161,118,124,110,38,6,1,0,279,155,45,7,1,0
323,10,5,SCZ,1.9599639845400545,361,192,169,133,159,56,11,2,0,361,228,69,13,2,0
324,11,0,ADHD,1.9599639845400545,274,205,69,174,87,12,1,0,0,274,100,13,1,0,0
325,11,0,ALC,1.9599639845400545,259,179,80,160,80,18,1,0,0,259,99,19,1,0,0
326,11,0,ANX,1.9599639845400545,279,190,89,180,84,14,1,0,0,279,99,15,1,0,0
327,11,0,BIP,1.9599639845400545,279,197,82,168,97,14,0,0,0,279,111,14,0,0,0
328,11,0,MDD,1.9599639845400545,243,163,80,156,72,14,1,0,0,243,87,15,1,0,0
329,11,0,SCZ,1.9599639845400545,278,192,86,187,82,9,0,0,0,278,91,9,0,0,0
330,11,1,ADHD,1.9599639845400545,349,212,137,194,121,32,2,0,0,349,155,34,2,0,0
331,11,1,ALC,1.9599639845400545,281,174,107,144,109,22,6,0,0,281,137,28,6,0,0
332,11,1,ANX,1.9599639845400545,333,200,133,169,132,25,7,0,0,333,164,32,7,0,0
333,11,1,BIP,1.9599639845400545,315,201,114,170,115,22,8,0,0,315,145,30,8,0,0
334,11,1,MDD,1.9599639845400545,293,172,121,159,108,21,5,0,0,293,134,26,5,0,0
335,11,1,SCZ,1.9599639845400545,327,199,128,168,127,28,4,0,0,327,159,32,4,0,0
336,11,2,ADHD,1.9599639845400545,368,220,148,186,130,44,7,1,0,368,182,52,8,1,0
337,11,2,ALC,1.9599639845400545,277,181,96,144,92,35,5,1,0,277,133,41,6,1,0
338,11,2,ANX,1.9599639845400545,325,205,120,170,111,38,5,1,0,325,155,44,6,1,0
339,11,2,BIP,1.9599639845400545,349,207,142,172,132,39,5,1,0,349,177,45,6,1,0
340,11,2,MDD,1.9599639845400545,290,172,118,148,104,34,3,1,0,290,142,38,4,1,0
341,11,2,SCZ,1.9599639845400545,339,205,134,176,121,35,7,0,0,339,163,42,7,0,0
342,11,3,ADHD,1.9599639845400545,391,224,167,176,172,40,3,0,0,391,215,43,3,0,0
343,11,3,ALC,1.9599639845400545,280,177,103,130,114,36,0,0,0,280,150,36,0,0,0
344,11,3,ANX,1.9599639845400545,355,209,146,182,137,35,1,0,0,355,173,36,1,0,0
345,11,3,BIP,1.9599639845400545,342,195,147,174,123,43,2,0,0,342,168,45,2,0,0
346,11,3,MDD,1.9599639845400545,277,171,106,141,110,23,3,0,0,277,136,26,3,0,0
347,11,3,SCZ,1.9599639845400545,358,216,142,174,136,45,3,0,0,358,184,48,3,0,0
348,11,4,ADHD,1.9599639845400545,428,239,189,174,187,56,10,0,1,428,254,67,11,1,1
349,11,4,ALC,1.9599639845400545,325,187,138,136,129,51,8,0,1,325,189,60,9,1,1
350,11,4,ANX,1.9599639845400545,391,218,173,171,148,58,13,0,1,391,220,72,14,1,1
351,11,4,BIP,1.9599639845400545,323,199,124,150,123,44,5,0,1,323,173,50,6,1,1
352,11,4,MDD,1.9599639845400545,305,154,151,131,118,48,7,0,1,305,174,56,8,1,1
353,11,4,SCZ,1.9599639845400545,381,220,161,166,147,58,9,0,1,381,215,68,10,1,1
354,11,5,ADHD,1.9599639845400545,422,219,203,164,159,83,15,1,0,422,258,99,16,1,0
355,11,5,ALC,1.9599639845400545,340,208,132,165,118,47,9,1,0,340,175,57,10,1,0
356,11,5,ANX,1.9599639845400545,386,222,164,159,147,65,14,1,0,386,227,80,15,1,0
357,11,5,BIP,1.9599639845400545,352,211,141,160,118,60,14,0,0,352,192,74,14,0,0
358,11,5,MDD,1.9599639845400545,279,164,115,107,115,44,12,1,0,279,172,57,13,1,0
359,11,5,SCZ,1.9599639845400545,378,218,160,168,133,64,12,1,0,378,210,77,13,1,0
360,12,0,ADHD,1.9599639845400545,292,208,84,201,79,11,1,0,0,292,91,12,1,0,0
361,12,0,ALC,1.9599639845400545,266,185,81,173,81,11,1,0,0,266,93,12,1,0,0
362,12,0,ANX,1.9599639845400545,278,193,85,182,81,14,1,0,0,278,96,15,1,0,0
363,12,0,BIP,1.9599639845400545,257,180,77,178,67,12,0,0,0,257,79,12,0,0,0
364,12,0,MDD,1.9599639845400545,243,171,72,158,73,11,1,0,0,243,85,12,1,0,0
365,12,0,SCZ,1.9599639845400545,261,179,82,172,79,10,0,0,0,261,89,10,0,0,0
366,12,1,ADHD,1.9599639845400545,365,216,149,198,136,29,2,0,0,365,167,31,2,0,0
367,12,1,ALC,1.9599639845400545,288,181,107,163,104,20,1,0,0,288,125,21,1,0,0
368,12,1,ANX,1.9599639845400545,305,191,114,163,120,21,1,0,0,305,142,22,1,0,0
369,12,1,BIP,1.9599639845400545,310,185,125,170,115,23,2,0,0,310,140,25,2,0,0
370,12,1,MDD,1.9599639845400545,259,166,93,135,102,22,0,0,0,259,124,22,0,0,0
371,12,1,SCZ,1.9599639845400545,324,192,132,187,115,20,2,0,0,324,137,22,2,0,0
372,12,2,ADHD,1.9599639845400545,346,211,135,177,127,38,4,0,0,346,169,42,4,0,0
373,12,2,ALC,1.9599639845400545,291,188,103,141,113,35,2,0,0,291,150,37,2,0,0
374,12,2,ANX,1.9599639845400545,329,197,132,172,114,37,6,0,0,329,157,43,6,0,0
375,12,2,BIP,1.9599639845400545,318,201,117,167,121,26,4,0,0,318,151,30,4,0,0
376,12,2,MDD,1.9599639845400545,279,170,109,157,96,23,3,0,0,279,122,26,3,0,0
377,12,2,SCZ,1.9599639845400545,331,202,129,157,139,30,5,0,0,331,174,35,5,0,0
378,12,3,ADHD,1.9599639845400545,389,214,175,190,148,42,7,2,0,389,199,51,9,2,0
379,12,3,ALC,1.9599639845400545,305,193,112,139,121,37,7,1,0,305,166,45,8,1,0
380,12,3,ANX,1.9599639845400545,336,200,136,172,119,35,8,2,0,336,164,45,10,2,0
381,12,3,BIP,1.9599639845400545,326,203,123,164,115,35,10,2,0,326,162,47,12,2,0
382,12,3,MDD,1.9599639845400545,299,171,128,137,112,36,13,1,0,299,162,50,14,1,0
383,12,3,SCZ,1.9599639845400545,347,190,157,154,137,43,11,2,0,347,193,56,13,2,0
384,12,4,ADHD,1.9599639845400545,403,214,189,169,175,52,5,2,0,403,234,59,7,2,0
385,12,4,ALC,1.9599639845400545,317,187,130,148,126,34,7,2,0,317,169,43,9,2,0
386,12,4,ANX,1.9599639845400545,371,215,156,163,153,46,8,1,0,371,208,55,9,1,0
387,12,4,BIP,1.9599639845400545,312,185,127,156,115,31,8,2,0,312,156,41,10,2,0
388,12,4,MDD,1.9599639845400545,300,175,125,140,118,38,3,1,0,300,160,42,4,1,0
389,12,4,SCZ,1.9599639845400545,375,211,164,164,153,51,5,2,0,375,211,58,7,2,0
390,12,5,ADHD,1.9599639845400545,409,226,183,177,166,55,11,0,0,409,232,66,11,0,0
391,12,5,ALC,1.9599639845400545,292,185,107,151,98,34,9,0,0,292,141,43,9,0,0
392,12,5,ANX,1.9599639845400545,374,206,168,179,138,48,9,0,0,374,195,57,9,0,0
393,12,5,BIP,1.9599639845400545,309,183,126,138,125,38,8,0,0,309,171,46,8,0,0
394,12,5,MDD,1.9599639845400545,292,176,116,143,114,29,6,0,0,292,149,35,6,0,0
395,12,5,SCZ,1.9599639845400545,370,212,158,164,153,48,5,0,0,370,206,53,5,0,0
396,13,0,ADHD,1.9599639845400545,300,217,83,205,82,12,1,0,0,300,95,13,1,0,0
397,13,0,ALC,1.9599639845400545,238,168,70,155,70,11,2,0,0,238,83,13,2,0,0
398,13,0,ANX,1.9599639845400545,271,184,87,180,81,10,0,0,0,271,91,10,0,0,0
399,13,0,BIP,1.9599639845400545,262,170,92,166,83,10,3,0,0,262,96,13,3,0,0
400,13,0,MDD,1.9599639845400545,247,167,80,158,73,13,3,0,0,247,89,16,3,0,0
401,13,0,SCZ,1.9599639845400545,298,200,98,182,97,16,3,0,0,298,116,19,3,0,0
402,13,1,ADHD,1.9599639845400545,352,224,128,204,118,25,5,0,0,352,148,30,5,0,0
403,13,1,ALC,1.9599639845400545,276,174,102,152,102,19,3,0,0,276,124,22,3,0,0
404,13,1,ANX,1.9599639845400545,300,192,108,171,105,20,4,0,0,300,129,24,4,0,0
405,13,1,BIP,1.9599639845400545,288,185,103,155,109,21,3,0,0,288,133,24,3,0,0
406,13,1,MDD,1.9599639845400545,258,162,96,144,92,19,3,0,0,258,114,22,3,0,0
407,13,1,SCZ,1.9599639845400545,322,203,119,194,100,22,6,0,0,322,128,28,6,0,0
408,13,2,ADHD,1.9599639845400545,357,219,138,181,138,32,5,1,0,357,176,38,6,1,0
409,13,2,ALC,1.9599639845400545,318,196,122,175,118,21,3,1,0,318,143,25,4,1,0
410,13,2,ANX,1.9599639845400545,303,196,107,167,107,26,3,0,0,303,136,29,3,0,0
411,13,2,BIP,1.9599639845400545,317,185,132,179,107,26,4,1,0,317,138,31,5,1,0
412,13,2,MDD,1.9599639845400545,276,159,117,134,107,29,5,1,0,276,142,35,6,1,0
413,13,2,SCZ,1.9599639845400545,340,217,123,196,111,28,4,1,0,340,144,33,5,1,0
414,13,3,ADHD,1.9599639845400545,375,220,155,192,144,34,5,0,0,375,183,39,5,0,0
415,13,3,ALC,1.9599639845400545,329,188,141,170,119,34,6,0,0,329,159,40,6,0,0
416,13,3,ANX,1.9599639845400545,311,186,125,142,129,34,6,0,0,311,169,40,6,0,0
417,13,3,BIP,1.9599639845400545,288,176,112,149,96,38,5,0,0,288,139,43,5,0,0
418,13,3,MDD,1.9599639845400545,252,160,92,121,97,30,4,0,0,252,131,34,4,0,0
419,13,3,SCZ,1.9599639845400545,371,225,146,194,131,40,6,0,0,371,177,46,6,0,0
420,13,4,ADHD,1.9599639845400545,423,231,192,197,154,60,12,0,0,423,226,72,12,0,0
421,13,4,ALC,1.9599639845400545,302,183,119,146,108,37,11,0,0,302,156,48,11,0,0
422,13,4,ANX,1.9599639845400545,336,198,138,150,128,48,10,0,0,336,186,58,10,0,0
423,13,4,BIP,1.9599639845400545,324,191,133,146,132,40,6,0,0,324,178,46,6,0,0
424,13,4,MDD,1.9599639845400545,325,176,149,143,137,39,6,0,0,325,182,45,6,0,0
425,13,4,SCZ,1.9599639845400545,365,209,156,164,145,49,7,0,0,365,201,56,7,0,0
426,13,5,ADHD,1.9599639845400545,428,242,186,200,160,55,13,0,0,428,228,68,13,0,0
427,13,5,ALC,1.9599639845400545,312,191,121,161,114,31,6,0,0,312,151,37,6,0,0
428,13,5,ANX,1.9599639845400545,348,198,150,160,139,40,9,0,0,348,188,49,9,0,0
429,13,5,BIP,1.9599639845400545,277,176,101,123,113,31,10,0,0,277,154,41,10,0,0
430,13,5,MDD,1.9599639845400545,283,171,112,142,101,33,7,0,0,283,141,40,7,0,0
431,13,5,SCZ,1.9599639845400545,351,219,132,176,123,41,11,0,0,351,175,52,11,0,0
432,14,0,ADHD,1.9599639845400545,298,216,82,192,99,7,0,0,0,298,106,7,0,0,0
433,14,0,ALC,1.9599639845400545,232,146,86,145,74,13,0,0,0,232,87,13,0,0,0
434,14,0,ANX,1.9599639845400545,269,189,80,180,75,14,0,0,0,269,89,14,0,0,0
435,14,0,BIP,1.9599639845400545,265,197,68,176,80,9,0,0,0,265,89,9,0,0,0
436,14,0,MDD,1.9599639845400545,228,144,84,141,77,10,0,0,0,228,87,10,0,0,0
437,14,0,SCZ,1.9599639845400545,265,181,84,172,77,16,0,0,0,265,93,16,0,0,0
438,14,1,ADHD,1.9599639845400545,345,231,114,214,108,19,4,0,0,345,131,23,4,0,0
439,14,1,ALC,1.9599639845400545,269,164,105,161,93,12,3,0,0,269,108,15,3,0,0
440,14,1,ANX,1.9599639845400545,290,182,108,164,99,23,4,0,0,290,126,27,4,0,0
441,14,1,BIP,1.9599639845400545,311,207,104,166,125,17,3,0,0,311,145,20,3,0,0
442,14,1,MDD,1.9599639845400545,227,131,96,134,81,10,2,0,0,227,93,12,2,0,0
443,14,1,SCZ,1.9599639845400545,307,185,122,175,110,18,4,0,0,307,132,22,4,0,0
444,14,2,ADHD,1.9599639845400545,379,228,151,199,147,27,6,0,0,379,180,33,6,0,0
445,14,2,ALC,1.9599639845400545,239,151,88,116,104,17,2,0,0,239,123,19,2,0,0
446,14,2,ANX,1.9599639845400545,322,190,132,172,123,22,5,0,0,322,150,27,5,0,0
447,14,2,BIP,1.9599639845400545,324,201,123,175,119,25,5,0,0,324,149,30,5,0,0
448,14,2,MDD,1.9599639845400545,254,149,105,126,107,16,5,0,0,254,128,21,5,0,0
449,14,2,SCZ,1.9599639845400545,315,194,121,149,136,25,5,0,0,315,166,30,5,0,0
450,14,3,ADHD,1.9599639845400545,419,242,177,210,161,44,3,1,0,419,209,48,4,1,0
451,14,3,ALC,1.9599639845400545,284,171,113,134,115,32,3,0,0,284,150,35,3,0,0
452,14,3,ANX,1.9599639845400545,338,212,126,176,126,32,3,1,0,338,162,36,4,1,0
453,14,3,BIP,1.9599639845400545,317,207,110,182,108,23,3,1,0,317,135,27,4,1,0
454,14,3,MDD,1.9599639845400545,247,155,92,118,98,29,1,1,0,247,129,31,2,1,0
455,14,3,SCZ,1.9599639845400545,307,197,110,151,114,38,3,1,0,307,156,42,4,1,0
456,14,4,ADHD,1.9599639845400545,397,235,162,211,145,35,6,0,0,397,186,41,6,0,0
457,14,4,ALC,1.9599639845400545,257,165,92,144,94,18,1,0,0,257,113,19,1,0,0
458,14,4,ANX,1.9599639845400545,360,214,146,176,143,38,3,0,0,360,184,41,3,0,0
459,14,4,BIP,1.9599639845400545,342,196,146,169,138,32,3,0,0,342,173,35,3,0,0
460,14,4,MDD,1.9599639845400545,258,157,101,116,107,29,6,0,0,258,142,35,6,0,0
461,14,4,SCZ,1.9599639845400545,336,197,139,168,129,34,5,0,0,336,168,39,5,0,0
462,14,5,ADHD,1.9599639845400545,430,232,198,197,160,63,10,0,0,430,233,73,10,0,0
463,14,5,ALC,1.9599639845400545,263,154,109,112,103,37,11,0,0,263,151,48,11,0,0
464,14,5,ANX,1.9599639845400545,356,198,158,155,136,55,10,0,0,356,201,65,10,0,0
465,14,5,BIP,1.9599639845400545,355,202,153,167,136,48,4,0,0,355,188,52,4,0,0
466,14,5,MDD,1.9599639845400545,260,143,117,120,91,42,7,0,0,260,140,49,7,0,0
467,14,5,SCZ,1.9599639845400545,332,191,141,154,128,40,10,0,0,332,178,50,10,0,0
468,15,0,ADHD,1.9599639845400545,285,206,79,204,76,5,0,0,0,285,81,5,0,0,0
469,15,0,ALC,1.9599639845400545,238,161,77,151,82,5,0,0,0,238,87,5,0,0,0
470,15,0,ANX,1.9599639845400545,261,183,78,178,77,6,0,0,0,261,83,6,0,0,0
471,15,0,BIP,1.9599639845400545,246,160,86,165,72,9,0,0,0,246,81,9,0,0,0
472,15,0,MDD,1.9599639845400545,227,144,83,139,79,9,0,0,0,227,88,9,0,0,0
473,15,0,SCZ,1.9599639845400545,273,200,73,191,74,8,0,0,0,273,82,8,0,0,0
474,15,1,ADHD,1.9599639845400545,296,200,96,195,87,11,3,0,0,296,101,14,3,0,0
475,15,1,ALC,1.9599639845400545,281,181,100,176,90,14,1,0,0,281,105,15,1,0,0
476,15,1,ANX,1.9599639845400545,282,191,91,175,91,13,3,0,0,282,107,16,3,0,0
477,15,1,BIP,1.9599639845400545,257,160,97,146,97,12,2,0,0,257,111,14,2,0,0
478,15,1,MDD,1.9599639845400545,248,142,106,140,87,17,4,0,0,248,108,21,4,0,0
479,15,1,SCZ,1.9599639845400545,298,190,108,184,100,11,3,0,0,298,114,14,3,0,0
480,15,2,ADHD,1.9599639845400545,342,211,131,197,114,29,2,0,0,342,145,31,2,0,0
481,15,2,ALC,1.9599639845400545,326,188,138,162,135,28,1,0,0,326,164,29,1,0,0
482,15,2,ANX,1.9599639845400545,328,205,123,178,117,30,3,0,0,328,150,33,3,0,0
483,15,2,BIP,1.9599639845400545,273,166,107,157,97,16,3,0,0,273,116,19,3,0,0
484,15,2,MDD,1.9599639845400545,249,159,90,119,100,28,2,0,0,249,130,30,2,0,0
485,15,2,SCZ,1.9599639845400545,319,194,125,170,123,25,1,0,0,319,149,26,1,0,0
486,15,3,ADHD,1.9599639845400545,370,218,152,187,142,34,6,1,0,370,183,41,7,1,0
487,15,3,ALC,1.9599639845400545,307,183,124,158,112,32,4,1,0,307,149,37,5,1,0
488,15,3,ANX,1.9599639845400545,327,194,133,168,124,27,7,1,0,327,159,35,8,1,0
489,15,3,BIP,1.9599639845400545,282,172,110,148,105,23,6,0,0,282,134,29,6,0,0
490,15,3,MDD,1.9599639845400545,268,156,112,142,97,21,7,1,0,268,126,29,8,1,0
491,15,3,SCZ,1.9599639845400545,317,192,125,163,122,25,6,1,0,317,154,32,7,1,0
492,15,4,ADHD,1.9599639845400545,378,220,158,190,145,38,3,2,0,378,188,43,5,2,0
493,15,4,ALC,1.9599639845400545,330,192,138,153,136,35,4,2,0,330,177,41,6,2,0
494,15,4,ANX,1.9599639845400545,338,202,136,162,141,32,1,2,0,338,176,35,3,2,0
495,15,4,BIP,1.9599639845400545,291,170,121,149,110,28,2,2,0,291,142,32,4,2,0
496,15,4,MDD,1.9599639845400545,276,162,114,134,117,19,4,2,0,276,142,25,6,2,0
497,15,4,SCZ,1.9599639845400545,332,200,132,171,125,34,2,0,0,332,161,36,2,0,0
498,15,5,ADHD,1.9599639845400545,386,227,159,170,167,41,8,0,0,386,216,49,8,0,0
499,15,5,ALC,1.9599639845400545,350,203,147,170,126,45,9,0,0,350,180,54,9,0,0
500,15,5,ANX,1.9599639845400545,342,208,134,163,126,45,8,0,0,342,179,53,8,0,0
501,15,5,BIP,1.9599639845400545,301,162,139,142,115,39,5,0,0,301,159,44,5,0,0
502,15,5,MDD,1.9599639845400545,257,161,96,136,84,34,3,0,0,257,121,37,3,0,0
503,15,5,SCZ,1.9599639845400545,359,199,160,185,128,39,7,0,0,359,174,46,7,0,0
504,16,0,ADHD,1.9599639845400545,285,200,85,189,86,8,0,2,0,285,96,10,2,2,0
505,16,0,ALC,1.9599639845400545,265,179,86,178,73,12,1,1,0,265,87,14,2,1,0
506,16,0,ANX,1.9599639845400545,269,196,73,178,76,12,1,2,0,269,91,15,3,2,0
507,16,0,BIP,1.9599639845400545,285,202,83,185,88,10,1,1,0,285,100,12,2,1,0
508,16,0,MDD,1.9599639845400545,256,170,86,158,82,13,1,2,0,256,98,16,3,2,0
509,16,0,SCZ,1.9599639845400545,248,176,72,169,69,8,0,2,0,248,79,10,2,2,0
510,16,1,ADHD,1.9599639845400545,341,213,128,187,121,29,4,0,0,341,154,33,4,0,0
511,16,1,ALC,1.9599639845400545,282,181,101,154,100,25,3,0,0,282,128,28,3,0,0
512,16,1,ANX,1.9599639845400545,331,199,132,182,122,25,2,0,0,331,149,27,2,0,0
513,16,1,BIP,1.9599639845400545,334,208,126,189,110,30,5,0,0,334,145,35,5,0,0
514,16,1,MDD,1.9599639845400545,265,176,89,151,90,21,3,0,0,265,114,24,3,0,0
515,16,1,SCZ,1.9599639845400545,283,176,107,159,95,26,3,0,0,283,124,29,3,0,0
516,16,2,ADHD,1.9599639845400545,367,218,149,186,154,23,4,0,0,367,181,27,4,0,0
