"seed","gen","scenario","rmate","args_kphen","args_rmate","args_theta","args_phi","he_rg","rg_true","he_h2","h2_true"
1,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.313285752157174,0.0324628451522474,0.604783940315247,0.428586681967059
1,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.447460636935829,0.0513834949122573,0.670586514472961,0.391728458192396
1,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.506127632912968,0.0607901860214301,0.704310929775238,0.372096259273603
1,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.54179105421628,0.0654908420690623,0.723518526554108,0.362035117092952
1,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.564027379239629,0.0705323815980817,0.74921281337738,0.35373213043255
1,0,"5xAM + VT",0.2,5,0.2,0.05,0,-0.000424632854172776,-0.000103025155762862,0.501471477746964,0.501807160698124
1,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.315613673483133,0.0338404124808204,0.606751644611359,0.429961052929382
1,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.465073333444818,0.0568406115070862,0.689772117137909,0.392589260038029
1,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.517663920299235,0.0643118001944212,0.727361047267914,0.37261602530136
1,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.550743139187709,0.0687736047087849,0.744754278659821,0.364316135012607
1,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.550754977770611,0.0703443182982217,0.755325186252594,0.355457558330848
1,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.000539381388698812,-0.00030121151412734,0.503541320562363,0.503022492367884
1,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.316846879104253,0.0327340654660858,0.61343686580658,0.432061251971653
1,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.460065134865058,0.0548053211887239,0.690010738372803,0.393436319742438
1,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.515475542877107,0.0637646796612389,0.726577687263489,0.374853391487445
1,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.542538399178155,0.0682561561444248,0.746286022663116,0.36509835411346
1,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.544592897119506,0.0660927606633577,0.749231398105621,0.362906361956451
1,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.000916667371649299,0.000155836419548905,0.500211805105209,0.500040869671324
1,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.31391267014264,0.0315368379257994,0.598596477508545,0.422651349445146
1,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.461109753210553,0.0522537399428129,0.655539214611053,0.378419520648662
1,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.529978540722898,0.0634183319074045,0.692510998249054,0.348108627800859
1,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.572636205600755,0.0661713688906759,0.70383266210556,0.32548783487396
1,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.58753761316822,0.0673831571540685,0.708750712871552,0.308990859396357
1,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.000793689137273079,0.000117892427141846,0.503793758153915,0.501497145437489
1,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.31810721179162,0.0342397558324459,0.60302529335022,0.424187735277256
1,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.464204859894096,0.0532558461391264,0.665536820888519,0.378098068554212
1,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.533680872495335,0.0622998924157654,0.701162326335907,0.348595594985044
1,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.573496182229082,0.0685301487187274,0.716769087314606,0.330165555612446
1,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.604686107631648,0.073455065229013,0.698182535171509,0.30940977804341
1,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.00171981550722884,-0.000277569465817888,0.502125477790832,0.50298712703236
1,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.322025851222075,0.0350563306989508,0.60482314825058,0.424958155883876
1,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.474725437431124,0.0572094251120729,0.672933733463287,0.377530038824999
1,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.52981283572339,0.0614392782424164,0.703054761886597,0.347062154049614
1,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.574785829066951,0.0656727640879118,0.708844470977783,0.324746550354968
1,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.583701609266821,0.0629203264206649,0.695554149150848,0.311619011156007
10,0,"5xAM",0.2,5,0.2,0,0,0.00345791362921032,0.00132874902295995,0.515908670425415,0.516096893028621
10,1,"5xAM",0.2,5,0.2,0,0,0.110174817967759,0.0513130150354951,0.559111261367798,0.52879259363627
10,2,"5xAM",0.2,5,0.2,0,0,0.188547675968112,0.0849394409997902,0.606659996509552,0.538224503733952
10,3,"5xAM",0.2,5,0.2,0,0,0.243714006646036,0.109363232118877,0.638187348842621,0.543223839644416
10,4,"5xAM",0.2,5,0.2,0,0,0.271703111004431,0.121505980409843,0.65388058423996,0.547577653682876
10,5,"5xAM",0.2,5,0.2,0,0,0.297705596999868,0.132059220463998,0.676941180229187,0.554944880134261
10,0,"5xAM",0.2,5,0.2,0,0,0.00123237560298327,0.000238626482495054,0.503548693656921,0.502444661194798
10,1,"5xAM",0.2,5,0.2,0,0,0.0964673632109229,0.0467454092850495,0.546669340133667,0.51347469571934
10,2,"5xAM",0.2,5,0.2,0,0,0.170040683661627,0.0782229405574092,0.591145956516266,0.522710552479998
10,3,"5xAM",0.2,5,0.2,0,0,0.228020656510251,0.104708656238097,0.61276136636734,0.526016241486281
10,4,"5xAM",0.2,5,0.2,0,0,0.276322400305936,0.12450921963728,0.644303023815155,0.53685402269295
10,5,"5xAM",0.2,5,0.2,0,0,0.291046608982912,0.130607956709409,0.667801058292389,0.533247529354624
10,0,"5xAM",0.2,5,0.2,0,0,0.000778944557781073,-0.000165203387801224,0.498844194412231,0.498927615118423
10,1,"5xAM",0.2,5,0.2,0,0,0.10344814572294,0.0478172845549387,0.545433664321899,0.510185344804296
10,2,"5xAM",0.2,5,0.2,0,0,0.183366613532505,0.0827857318115112,0.579596984386444,0.518734568306088
10,3,"5xAM",0.2,5,0.2,0,0,0.223836787422868,0.102359902454907,0.61048755645752,0.528650280246284
10,4,"5xAM",0.2,5,0.2,0,0,0.25445102053473,0.117575413705132,0.639103102684021,0.531758157080558
10,5,"5xAM",0.2,5,0.2,0,0,0.304917076460869,0.133284190974335,0.666480123996735,0.540421367542093
10,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-6.87262316746073e-05,0.000243073761584965,0.517695790529251,0.517719463570361
10,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.109477170566142,0.0511326915555388,0.564490830898285,0.529520887880594
10,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.189915862782868,0.0866497539985198,0.606821441650391,0.53622560426331
10,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.241428965629397,0.107384049212256,0.641693806648254,0.541818478149512
10,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.278693570930027,0.125373629209678,0.669927823543549,0.551322539209567
10,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.31298294204989,0.136329729167569,0.693369328975677,0.552222774314478
10,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00143513924155073,-4.61898091834697e-05,0.50658695101738,0.504101047154576
10,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.0984432184449221,0.047078816769025,0.542372417449951,0.514447626557057
10,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.17972063925255,0.0831130450592161,0.58626720905304,0.522030052970051
10,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.231331860434882,0.104390426990817,0.612833344936371,0.5295703850679
10,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.26914156421086,0.121297258116186,0.639203107357025,0.536263223993011
10,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.300044366966716,0.135328781325687,0.661607801914215,0.535212859117219
10,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00225564362526344,-0.000769072673336269,0.496706914901733,0.499844864962856
10,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.0997958607939431,0.0474586168682691,0.540616476535797,0.511039661207345
10,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.17859927174708,0.0809619491424696,0.579460453987122,0.51905995430104
10,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.239727135846528,0.106825690356598,0.620790696144104,0.525476043078951
10,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.273981150428704,0.124563182917964,0.639890682697296,0.532536406268654
10,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.291508584392114,0.132580136705622,0.659249234199524,0.53488847790234
10,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.000456590047580755,0.000557793895577875,0.51826336979866,0.515718284865367
10,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.321535491141932,0.0351032246812639,0.622350144386292,0.441063871553412
10,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.455617262052855,0.0549896926929747,0.702819895744324,0.401969828356301
10,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.508591240556053,0.0617666218465337,0.727428150177002,0.38346027852495
10,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.547249216369473,0.0700089468990624,0.767894971370697,0.37383909854654
10,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.537813496473685,0.0657467365027979,0.753275489807129,0.367727802678469
10,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.000185377271498617,-3.16305250416634e-05,0.504388266801834,0.501598247410399
10,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.31832595411006,0.0346139670090988,0.611982619762421,0.429901660306313
10,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.45518543809846,0.054343759735094,0.681932151317596,0.392961449011914
10,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.514285113363485,0.0629561458076643,0.710654258728027,0.3723297408903
10,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.536486437979235,0.0679973629192774,0.7406121134758,0.364352690186568
10,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.552059688815802,0.0668699565498341,0.741396367549896,0.360699844404849
10,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.00464456641939178,0.00140133376350578,0.496762377023697,0.497016860442879
10,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.320258287374706,0.0340781497785532,0.604608106613159,0.426291337930587
10,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.457317891768989,0.0539135831314589,0.678341543674469,0.389349133700642
10,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.512705050071685,0.0626816156059685,0.723847794532776,0.3725389032273
10,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.540927270358075,0.0661183818077078,0.738320672512054,0.365282586265912
10,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.553344356552826,0.0730367191920177,0.758641409873962,0.354677560698667
10,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.00134397477344957,0.00089928975281845,0.514694809913635,0.514671055329097
10,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.327136961640881,0.0361653534530629,0.622787463665009,0.433991237830597
10,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.469197534701477,0.0550936060224811,0.689336740970612,0.385411741431781
10,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.537860051600031,0.0641438251184754,0.716583716869354,0.353543914703157
10,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.570982284831417,0.0681358978500875,0.737288594245911,0.331284951764046
10,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.591627316053768,0.0686036144207284,0.724981796741486,0.311575016061488
10,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.000137456114338469,-0.000288329517663863,0.502273792028427,0.501833982150339
10,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.316649478317777,0.0327593620982297,0.600974595546722,0.424431703566574
10,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.458795928161121,0.0506975039090731,0.667676985263824,0.378675359533273
10,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.532045021145242,0.0621687970909995,0.697124397754669,0.34887879683386
10,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.571113681902796,0.0662882592044596,0.715371143817902,0.328582594406717
10,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.583354786426135,0.0647505074156631,0.708456242084503,0.312058149451825
10,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.0015577950563134,0.000616681278833701,0.496464294195175,0.497408383136476
10,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.325405285674632,0.0347923499915942,0.599510335922241,0.42135722538558
10,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.47261514588738,0.0550085808432091,0.66707329750061,0.374973638893361
10,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.533896582005275,0.0625405052567378,0.697638630867004,0.346695085115871
10,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.553899647253408,0.0633498266052448,0.695086550712585,0.328272384879958
10,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.581031608368426,0.0640859418396416,0.695632910728455,0.310734388664917
100,0,"5xAM",0.2,5,0.2,0,0,-0.000732954704215475,-4.37946103793395e-05,0.504651373624802,0.507706973244838
100,1,"5xAM",0.2,5,0.2,0,0,0.10099579359779,0.0472645310226581,0.552189373970032,0.519729869795822
100,2,"5xAM",0.2,5,0.2,0,0,0.178123890515557,0.0810169329726286,0.584559452533722,0.528763352812513
100,3,"5xAM",0.2,5,0.2,0,0,0.231280769080761,0.103820913963574,0.621444547176361,0.536803641561912
100,4,"5xAM",0.2,5,0.2,0,0,0.282935259089369,0.124089829329847,0.650881052017212,0.538211474828312
100,5,"5xAM",0.2,5,0.2,0,0,0.328145987863102,0.142022458002791,0.670670664310455,0.541453515843212
100,0,"5xAM",0.2,5,0.2,0,0,-0.000680487193975629,0.000702384548603314,0.489284956455231,0.488486488837272
100,1,"5xAM",0.2,5,0.2,0,0,0.103250662391083,0.0468750618197535,0.531589078903198,0.501137836889948
100,2,"5xAM",0.2,5,0.2,0,0,0.172264284362438,0.0785170079078267,0.564415717124939,0.509678422759522
100,3,"5xAM",0.2,5,0.2,0,0,0.229232994074516,0.101617423198994,0.601488769054413,0.515089575216739
100,4,"5xAM",0.2,5,0.2,0,0,0.271867777361846,0.122430171800053,0.626194906234741,0.523187511217495
100,5,"5xAM",0.2,5,0.2,0,0,0.282014860427465,0.130183214770881,0.643549704551697,0.524200604655153
100,0,"5xAM",0.2,5,0.2,0,0,-0.0013307485138566,-0.000939293925230538,0.503499203920364,0.503485341178569
100,1,"5xAM",0.2,5,0.2,0,0,0.102453921228328,0.0472892401013151,0.546430838108063,0.517525673132863
100,2,"5xAM",0.2,5,0.2,0,0,0.17608026934572,0.079421771598563,0.586830925941467,0.523908316052983
100,3,"5xAM",0.2,5,0.2,0,0,0.231985332338041,0.10383495576892,0.618865728378296,0.53360404406056
100,4,"5xAM",0.2,5,0.2,0,0,0.265253670901816,0.12089566064065,0.648584425449371,0.539019913199903
100,5,"5xAM",0.2,5,0.2,0,0,0.298625672039593,0.130785363851438,0.657895195484161,0.540614975310093
100,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.000260048170616667,0.00068871090654123,0.510969042778015,0.509965760095583
100,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.107570236349195,0.050788615441465,0.553809571266174,0.520838693787491
100,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.183341768185533,0.0839581879878636,0.578940677642822,0.529275180211318
100,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.235204331150269,0.107302285070193,0.619294691085815,0.533697000243018
100,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.282119510695326,0.125916906811183,0.646535933017731,0.535181790156059
100,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.304253280933838,0.134060444325158,0.662008762359619,0.539861896739628
100,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00205773793590619,-1.94617455695914e-05,0.490738141536713,0.492400512172294
100,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.098008526648742,0.0464233236335349,0.530789458751678,0.50409277099947
100,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.180188537493756,0.0824490705807581,0.572903037071228,0.51054132051092
100,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.240307413547294,0.107799897319181,0.600795924663544,0.518522651576167
100,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.276259716837194,0.124579059202154,0.639307940006256,0.522953769624481
100,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.305986315031723,0.131537875033334,0.658954048156738,0.531854266201581
100,0,"5xAM + GxE",0.2,5,0.2,0,0.05,2.93995929174519e-05,0.000385599579414749,0.505729854106903,0.506287295243042
100,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.103247554888279,0.0479863255579042,0.547085213661194,0.517727463966712
100,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.180043819773954,0.0814334637771402,0.590590071678162,0.524382579232771
100,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.229546720802273,0.102597870670853,0.619802582263947,0.532343798259575
100,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.256017994463487,0.117914135249041,0.636931538581848,0.53609765660203
100,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.296118454058496,0.132574235381695,0.664322638511658,0.535299725112072
100,0,"5xAM + VT",0.2,5,0.2,0.05,0,-0.000462024437480385,-3.2528698262181e-05,0.510776102542877,0.508933742984443
100,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.318495265847667,0.0334676989748072,0.611879134178162,0.435092832675746
100,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.455531859025851,0.0551253834746941,0.68691474199295,0.395278844402907
