"gen","seed","scenario","power","GWAS","relative_T1R"
0,104,"5xAM + VT","50%","Sibship",0.95054945054945
1,104,"5xAM + VT","50%","Sibship",0.97985347985348
2,104,"5xAM + VT","50%","Sibship",1.02014652014652
3,104,"5xAM + VT","50%","Sibship",1.01098901098901
4,104,"5xAM + VT","50%","Sibship",1.01098901098901
5,104,"5xAM + VT","50%","Sibship",1.03846153846154
0,104,"5xAM + VT","39%","Sibship",1.02677651905252
1,104,"5xAM + VT","39%","Sibship",1.02059732234809
2,104,"5xAM + VT","39%","Sibship",0.956745623069002
3,104,"5xAM + VT","39%","Sibship",0.993820803295572
4,104,"5xAM + VT","39%","Sibship",1.00823892893924
5,104,"5xAM + VT","39%","Sibship",1
0,104,"5xAM + VT + GxE","66%","Sibship",1.09569377990431
1,104,"5xAM + VT + GxE","66%","Sibship",1.01435406698565
2,104,"5xAM + VT + GxE","66%","Sibship",1.00478468899522
3,104,"5xAM + VT + GxE","66%","Sibship",1.08612440191388
4,104,"5xAM + VT + GxE","66%","Sibship",0.99043062200957
5,104,"5xAM + VT + GxE","66%","Sibship",1.09569377990431
0,104,"5xAM + VT + GxE","50%","Sibship",1.01465201465201
1,104,"5xAM + VT + GxE","50%","Sibship",0.992673992673992
2,104,"5xAM + VT + GxE","50%","Sibship",0.8992673992674
3,104,"5xAM + VT + GxE","50%","Sibship",1.01098901098901
4,104,"5xAM + VT + GxE","50%","Sibship",1.02564102564103
5,104,"5xAM + VT + GxE","50%","Sibship",1.04212454212454
0,104,"5xAM + VT + GxE","39%","Sibship",1.02986611740474
1,104,"5xAM + VT + GxE","39%","Sibship",1.00205973223481
2,104,"5xAM + VT + GxE","39%","Sibship",1.00720906282183
3,104,"5xAM + VT + GxE","39%","Sibship",1.00514933058702
4,104,"5xAM + VT + GxE","39%","Sibship",0.950566426364572
5,104,"5xAM + VT + GxE","39%","Sibship",1.01647785787848
0,105,"5xAM","66%","Sibship",1.13875598086124
1,105,"5xAM","66%","Sibship",1.08133971291866
2,105,"5xAM","66%","Sibship",1.10526315789474
3,105,"5xAM","66%","Sibship",1.07177033492823
4,105,"5xAM","66%","Sibship",0.923444976076556
5,105,"5xAM","66%","Sibship",1.01435406698565
0,105,"5xAM","50%","Sibship",0.97069597069597
1,105,"5xAM","50%","Sibship",1.01648351648352
2,105,"5xAM","50%","Sibship",1.06776556776557
3,105,"5xAM","50%","Sibship",1.03663003663004
4,105,"5xAM","50%","Sibship",0.99084249084249
5,105,"5xAM","50%","Sibship",1.01465201465201
0,105,"5xAM","39%","Sibship",0.985581874356334
1,105,"5xAM","39%","Sibship",1.01750772399588
2,105,"5xAM","39%","Sibship",1.02883625128733
3,105,"5xAM","39%","Sibship",1.02059732234809
4,105,"5xAM","39%","Sibship",0.996910401647786
5,105,"5xAM","39%","Sibship",1.0226570545829
0,105,"5xAM + GxE","66%","Sibship",1.07177033492823
1,105,"5xAM + GxE","66%","Sibship",1.13397129186603
2,105,"5xAM + GxE","66%","Sibship",1.0622009569378
3,105,"5xAM + GxE","66%","Sibship",0.976076555023924
4,105,"5xAM + GxE","66%","Sibship",1.02392344497608
5,105,"5xAM + GxE","66%","Sibship",1.08612440191388
0,105,"5xAM + GxE","50%","Sibship",0.983516483516484
1,105,"5xAM + GxE","50%","Sibship",0.996336996336996
2,105,"5xAM + GxE","50%","Sibship",1.05860805860806
3,105,"5xAM + GxE","50%","Sibship",0.97985347985348
4,105,"5xAM + GxE","50%","Sibship",1.03296703296703
5,105,"5xAM + GxE","50%","Sibship",1.03113553113553
0,105,"5xAM + GxE","39%","Sibship",1
1,105,"5xAM + GxE","39%","Sibship",0.969104016477858
2,105,"5xAM + GxE","39%","Sibship",0.994850669412976
3,105,"5xAM + GxE","39%","Sibship",1.00514933058702
4,105,"5xAM + GxE","39%","Sibship",1.00205973223481
5,105,"5xAM + GxE","39%","Sibship",1.01853759011329
0,105,"5xAM + VT","66%","Sibship",0.913875598086124
1,105,"5xAM + VT","66%","Sibship",1.07655502392345
2,105,"5xAM + VT","66%","Sibship",1.03827751196172
3,105,"5xAM + VT","66%","Sibship",1.10526315789474
4,105,"5xAM + VT","66%","Sibship",1.09090909090909
5,105,"5xAM + VT","66%","Sibship",0.956937799043062
0,105,"5xAM + VT","50%","Sibship",1.00732600732601
1,105,"5xAM + VT","50%","Sibship",1.03296703296703
2,105,"5xAM + VT","50%","Sibship",1.04395604395604
3,105,"5xAM + VT","50%","Sibship",0.934065934065934
4,105,"5xAM + VT","50%","Sibship",1.00549450549451
5,105,"5xAM + VT","50%","Sibship",1.00915750915751
0,105,"5xAM + VT","39%","Sibship",1.04943357363543
1,105,"5xAM + VT","39%","Sibship",1.01853759011329
2,105,"5xAM + VT","39%","Sibship",1.01853759011329
3,105,"5xAM + VT","39%","Sibship",0.99794026776519
4,105,"5xAM + VT","39%","Sibship",0.973223480947476
5,105,"5xAM + VT","39%","Sibship",1.00411946446962
0,105,"5xAM + VT + GxE","66%","Sibship",0.985645933014354
1,105,"5xAM + VT + GxE","66%","Sibship",1.05263157894737
2,105,"5xAM + VT + GxE","66%","Sibship",1.01435406698565
3,105,"5xAM + VT + GxE","66%","Sibship",0.961722488038278
4,105,"5xAM + VT + GxE","66%","Sibship",0.84688995215311
5,105,"5xAM + VT + GxE","66%","Sibship",1.10526315789474
0,105,"5xAM + VT + GxE","50%","Sibship",0.976190476190476
1,105,"5xAM + VT + GxE","50%","Sibship",1.04578754578755
2,105,"5xAM + VT + GxE","50%","Sibship",0.998168498168498
3,105,"5xAM + VT + GxE","50%","Sibship",0.985347985347986
4,105,"5xAM + VT + GxE","50%","Sibship",1.01098901098901
5,105,"5xAM + VT + GxE","50%","Sibship",1.05677655677656
0,105,"5xAM + VT + GxE","39%","Sibship",1.00411946446962
1,105,"5xAM + VT + GxE","39%","Sibship",1.05355303810505
2,105,"5xAM + VT + GxE","39%","Sibship",0.994850669412976
3,105,"5xAM + VT + GxE","39%","Sibship",0.991761071060762
4,105,"5xAM + VT + GxE","39%","Sibship",1.06282183316169
5,105,"5xAM + VT + GxE","39%","Sibship",1.02059732234809
0,106,"5xAM","66%","Sibship",1.0622009569378
1,106,"5xAM","66%","Sibship",0.885167464114832
2,106,"5xAM","66%","Sibship",0.971291866028708
3,106,"5xAM","66%","Sibship",1.02870813397129
4,106,"5xAM","66%","Sibship",0.971291866028708
5,106,"5xAM","66%","Sibship",1.00956937799043
0,106,"5xAM","50%","Sibship",0.965201465201466
1,106,"5xAM","50%","Sibship",1.003663003663
2,106,"5xAM","50%","Sibship",1.05128205128205
3,106,"5xAM","50%","Sibship",1.05128205128205
4,106,"5xAM","50%","Sibship",1.05128205128205
5,106,"5xAM","50%","Sibship",1.02014652014652
0,106,"5xAM","39%","Sibship",0.994850669412976
1,106,"5xAM","39%","Sibship",1.02883625128733
2,106,"5xAM","39%","Sibship",0.996910401647786
3,106,"5xAM","39%","Sibship",1.01956745623069
4,106,"5xAM","39%","Sibship",0.992790937178166
5,106,"5xAM","39%","Sibship",0.977342945417096
0,106,"5xAM + GxE","66%","Sibship",1.08133971291866
1,106,"5xAM + GxE","66%","Sibship",1.00478468899522
2,106,"5xAM + GxE","66%","Sibship",1.07655502392345
3,106,"5xAM + GxE","66%","Sibship",0.880382775119618
4,106,"5xAM + GxE","66%","Sibship",1
5,106,"5xAM + GxE","66%","Sibship",0.971291866028708
0,106,"5xAM + GxE","50%","Sibship",0.961538461538462
1,106,"5xAM + GxE","50%","Sibship",0.983516483516484
2,106,"5xAM + GxE","50%","Sibship",0.965201465201466
3,106,"5xAM + GxE","50%","Sibship",0.976190476190476
4,106,"5xAM + GxE","50%","Sibship",0.994505494505494
5,106,"5xAM + GxE","50%","Sibship",0.932234432234432
0,106,"5xAM + GxE","39%","Sibship",1.0226570545829
1,106,"5xAM + GxE","39%","Sibship",0.985581874356334
2,106,"5xAM + GxE","39%","Sibship",0.994850669412976
3,106,"5xAM + GxE","39%","Sibship",0.98249227600412
4,106,"5xAM + GxE","39%","Sibship",0.970133882595262
5,106,"5xAM + GxE","39%","Sibship",1.03398558187436
0,106,"5xAM + VT","66%","Sibship",1.09569377990431
1,106,"5xAM + VT","66%","Sibship",1.08133971291866
2,106,"5xAM + VT","66%","Sibship",0.91866028708134
3,106,"5xAM + VT","66%","Sibship",1.05741626794258
4,106,"5xAM + VT","66%","Sibship",0.947368421052632
5,106,"5xAM + VT","66%","Sibship",0.995215311004784
0,106,"5xAM + VT","50%","Sibship",1.03113553113553
1,106,"5xAM + VT","50%","Sibship",0.972527472527472
2,106,"5xAM + VT","50%","Sibship",1.003663003663
3,106,"5xAM + VT","50%","Sibship",1.05128205128205
4,106,"5xAM + VT","50%","Sibship",1.04578754578755
5,106,"5xAM + VT","50%","Sibship",1.04395604395604
0,106,"5xAM + VT","39%","Sibship",0.985581874356334
1,106,"5xAM + VT","39%","Sibship",1.0010298661174
2,106,"5xAM + VT","39%","Sibship",0.987641606591144
3,106,"5xAM + VT","39%","Sibship",0.994850669412976
4,106,"5xAM + VT","39%","Sibship",1.00823892893924
5,106,"5xAM + VT","39%","Sibship",1.05767250257467
0,106,"5xAM + VT + GxE","66%","Sibship",1.08133971291866
1,106,"5xAM + VT + GxE","66%","Sibship",1.19617224880383
2,106,"5xAM + VT + GxE","66%","Sibship",1
3,106,"5xAM + VT + GxE","66%","Sibship",1.00478468899522
4,106,"5xAM + VT + GxE","66%","Sibship",1.11004784688995
5,106,"5xAM + VT + GxE","66%","Sibship",1.07177033492823
0,106,"5xAM + VT + GxE","50%","Sibship",1.06593406593407
1,106,"5xAM + VT + GxE","50%","Sibship",0.95054945054945
2,106,"5xAM + VT + GxE","50%","Sibship",1.1043956043956
3,106,"5xAM + VT + GxE","50%","Sibship",0.946886446886446
4,106,"5xAM + VT + GxE","50%","Sibship",1.00915750915751
5,106,"5xAM + VT + GxE","50%","Sibship",1.07326007326007
0,106,"5xAM + VT + GxE","39%","Sibship",1.02986611740474
1,106,"5xAM + VT + GxE","39%","Sibship",1.03089598352214
2,106,"5xAM + VT + GxE","39%","Sibship",1.00720906282183
3,106,"5xAM + VT + GxE","39%","Sibship",1.0442842430484
4,106,"5xAM + VT + GxE","39%","Sibship",1.05046343975283
5,106,"5xAM + VT + GxE","39%","Sibship",1.01235839340886
0,107,"5xAM","66%","Sibship",0.92822966507177
1,107,"5xAM","66%","Sibship",1.00956937799043
2,107,"5xAM","66%","Sibship",1
3,107,"5xAM","66%","Sibship",0.880382775119618
4,107,"5xAM","66%","Sibship",1.00956937799043
5,107,"5xAM","66%","Sibship",0.875598086124402
0,107,"5xAM","50%","Sibship",0.928571428571428
1,107,"5xAM","50%","Sibship",1.04578754578755
2,107,"5xAM","50%","Sibship",1.07142857142857
3,107,"5xAM","50%","Sibship",1.03113553113553
4,107,"5xAM","50%","Sibship",1.04212454212454
5,107,"5xAM","50%","Sibship",1.02747252747253
0,107,"5xAM","39%","Sibship",0.993820803295572
1,107,"5xAM","39%","Sibship",1.01338825952626
2,107,"5xAM","39%","Sibship",1.01235839340886
3,107,"5xAM","39%","Sibship",1.03295571575695
4,107,"5xAM","39%","Sibship",1.03398558187436
5,107,"5xAM","39%","Sibship",1.04737384140062
0,107,"5xAM + GxE","66%","Sibship",0.899521531100478
1,107,"5xAM + GxE","66%","Sibship",0.966507177033492
2,107,"5xAM + GxE","66%","Sibship",0.966507177033492
3,107,"5xAM + GxE","66%","Sibship",1.09090909090909
4,107,"5xAM + GxE","66%","Sibship",0.961722488038278
5,107,"5xAM + GxE","66%","Sibship",1.03349282296651
0,107,"5xAM + GxE","50%","Sibship",0.99084249084249
1,107,"5xAM + GxE","50%","Sibship",0.967032967032968
2,107,"5xAM + GxE","50%","Sibship",0.95970695970696
3,107,"5xAM + GxE","50%","Sibship",1.03846153846154
4,107,"5xAM + GxE","50%","Sibship",0.952380952380952
5,107,"5xAM + GxE","50%","Sibship",1.07875457875458
0,107,"5xAM + GxE","39%","Sibship",1.04737384140062
1,107,"5xAM + GxE","39%","Sibship",1.06900102986612
2,107,"5xAM + GxE","39%","Sibship",1.05767250257467
3,107,"5xAM + GxE","39%","Sibship",1.00308959835221
4,107,"5xAM + GxE","39%","Sibship",1.05458290422245
5,107,"5xAM + GxE","39%","Sibship",0.972193614830072
0,107,"5xAM + VT","66%","Sibship",1.01913875598086
1,107,"5xAM + VT","66%","Sibship",1.01435406698565
2,107,"5xAM + VT","66%","Sibship",0.985645933014354
3,107,"5xAM + VT","66%","Sibship",0.976076555023924
4,107,"5xAM + VT","66%","Sibship",0.956937799043062
5,107,"5xAM + VT","66%","Sibship",1.01913875598086
0,107,"5xAM + VT","50%","Sibship",0.967032967032968
1,107,"5xAM + VT","50%","Sibship",0.954212454212454
2,107,"5xAM + VT","50%","Sibship",1.00915750915751
3,107,"5xAM + VT","50%","Sibship",0.93040293040293
4,107,"5xAM + VT","50%","Sibship",0.996336996336996
5,107,"5xAM + VT","50%","Sibship",1.03846153846154
0,107,"5xAM + VT","39%","Sibship",0.969104016477858
1,107,"5xAM + VT","39%","Sibship",1.03810504634398
2,107,"5xAM + VT","39%","Sibship",1
3,107,"5xAM + VT","39%","Sibship",1.03604531410917
4,107,"5xAM + VT","39%","Sibship",0.984552008238928
5,107,"5xAM + VT","39%","Sibship",1.0226570545829
0,107,"5xAM + VT + GxE","66%","Sibship",1.1244019138756
1,107,"5xAM + VT + GxE","66%","Sibship",0.947368421052632
2,107,"5xAM + VT + GxE","66%","Sibship",0.971291866028708
3,107,"5xAM + VT + GxE","66%","Sibship",0.956937799043062
4,107,"5xAM + VT + GxE","66%","Sibship",1.04784688995215
5,107,"5xAM + VT + GxE","66%","Sibship",1.05263157894737
0,107,"5xAM + VT + GxE","50%","Sibship",1.00732600732601
1,107,"5xAM + VT + GxE","50%","Sibship",1.07875457875458
2,107,"5xAM + VT + GxE","50%","Sibship",0.99084249084249
3,107,"5xAM + VT + GxE","50%","Sibship",1.02747252747253
4,107,"5xAM + VT + GxE","50%","Sibship",1.03663003663004
5,107,"5xAM + VT + GxE","50%","Sibship",0.97069597069597
0,107,"5xAM + VT + GxE","39%","Sibship",0.966014418125644
1,107,"5xAM + VT + GxE","39%","Sibship",0.998970133882596
2,107,"5xAM + VT + GxE","39%","Sibship",0.956745623069002
3,107,"5xAM + VT + GxE","39%","Sibship",1.00411946446962
4,107,"5xAM + VT + GxE","39%","Sibship",0.994850669412976
5,107,"5xAM + VT + GxE","39%","Sibship",0.994850669412976
0,108,"5xAM","66%","Sibship",0.99043062200957
1,108,"5xAM","66%","Sibship",1.04306220095694
2,108,"5xAM","66%","Sibship",0.933014354066986
3,108,"5xAM","66%","Sibship",0.923444976076556
4,108,"5xAM","66%","Sibship",0.92822966507177
5,108,"5xAM","66%","Sibship",1.01913875598086
0,108,"5xAM","50%","Sibship",0.996336996336996
1,108,"5xAM","50%","Sibship",0.968864468864468
2,108,"5xAM","50%","Sibship",0.97069597069597
3,108,"5xAM","50%","Sibship",0.97985347985348
4,108,"5xAM","50%","Sibship",1.08058608058608
5,108,"5xAM","50%","Sibship",0.972527472527472
0,108,"5xAM","39%","Sibship",0.968074150360454
1,108,"5xAM","39%","Sibship",1.0010298661174
2,108,"5xAM","39%","Sibship",1.04737384140062
3,108,"5xAM","39%","Sibship",1.02574665293512
4,108,"5xAM","39%","Sibship",0.995880535530382
5,108,"5xAM","39%","Sibship",0.969104016477858
0,108,"5xAM + GxE","66%","Sibship",0.995215311004784
1,108,"5xAM + GxE","66%","Sibship",1.09569377990431
2,108,"5xAM + GxE","66%","Sibship",0.861244019138756
3,108,"5xAM + GxE","66%","Sibship",1.09090909090909
4,108,"5xAM + GxE","66%","Sibship",0.904306220095694
5,108,"5xAM + GxE","66%","Sibship",1.13875598086124
0,108,"5xAM + GxE","50%","Sibship",1.00915750915751
1,108,"5xAM + GxE","50%","Sibship",0.994505494505494
2,108,"5xAM + GxE","50%","Sibship",0.994505494505494
3,108,"5xAM + GxE","50%","Sibship",0.987179487179488
4,108,"5xAM + GxE","50%","Sibship",1.03113553113553
5,108,"5xAM + GxE","50%","Sibship",1.00732600732601
0,108,"5xAM + GxE","39%","Sibship",0.990731204943358
1,108,"5xAM + GxE","39%","Sibship",1.02471678681771
2,108,"5xAM + GxE","39%","Sibship",1.00720906282183
3,108,"5xAM + GxE","39%","Sibship",1.06282183316169
4,108,"5xAM + GxE","39%","Sibship",0.994850669412976
5,108,"5xAM + GxE","39%","Sibship",1.01647785787848
0,108,"5xAM + VT","66%","Sibship",0.976076555023924
1,108,"5xAM + VT","66%","Sibship",1.01435406698565
2,108,"5xAM + VT","66%","Sibship",0.952153110047846
3,108,"5xAM + VT","66%","Sibship",1.00956937799043
4,108,"5xAM + VT","66%","Sibship",1.10526315789474
5,108,"5xAM + VT","66%","Sibship",1.05741626794258
0,108,"5xAM + VT","50%","Sibship",0.937728937728938
1,108,"5xAM + VT","50%","Sibship",1.02564102564103
2,108,"5xAM + VT","50%","Sibship",1.00549450549451
3,108,"5xAM + VT","50%","Sibship",1.003663003663
4,108,"5xAM + VT","50%","Sibship",1.07326007326007
5,108,"5xAM + VT","50%","Sibship",0.912087912087912
0,108,"5xAM + VT","39%","Sibship",1.00308959835221
1,108,"5xAM + VT","39%","Sibship",0.987641606591144
2,108,"5xAM + VT","39%","Sibship",1.05767250257467
3,108,"5xAM + VT","39%","Sibship",0.94129763130793
4,108,"5xAM + VT","39%","Sibship",1
5,108,"5xAM + VT","39%","Sibship",1.03913491246138
0,108,"5xAM + VT + GxE","66%","Sibship",1.07655502392345
1,108,"5xAM + VT + GxE","66%","Sibship",1.13875598086124
2,108,"5xAM + VT + GxE","66%","Sibship",0.961722488038278
3,108,"5xAM + VT + GxE","66%","Sibship",1.03827751196172
4,108,"5xAM + VT + GxE","66%","Sibship",0.90909090909091
5,108,"5xAM + VT + GxE","66%","Sibship",0.933014354066986
0,108,"5xAM + VT + GxE","50%","Sibship",1.05494505494505
1,108,"5xAM + VT + GxE","50%","Sibship",1.01282051282051
2,108,"5xAM + VT + GxE","50%","Sibship",1.02197802197802
3,108,"5xAM + VT + GxE","50%","Sibship",0.992673992673992
4,108,"5xAM + VT + GxE","50%","Sibship",0.989010989010988
5,108,"5xAM + VT + GxE","50%","Sibship",0.95970695970696
0,108,"5xAM + VT + GxE","39%","Sibship",1.0226570545829
1,108,"5xAM + VT + GxE","39%","Sibship",0.950566426364572
2,108,"5xAM + VT + GxE","39%","Sibship",1.01853759011329
3,108,"5xAM + VT + GxE","39%","Sibship",1.02368692070031
4,108,"5xAM + VT + GxE","39%","Sibship",1.01544799176107
5,108,"5xAM + VT + GxE","39%","Sibship",0.984552008238928
0,109,"5xAM","66%","Sibship",1.01435406698565
1,109,"5xAM","66%","Sibship",0.913875598086124
2,109,"5xAM","66%","Sibship",1.11961722488038
3,109,"5xAM","66%","Sibship",0.923444976076556
4,109,"5xAM","66%","Sibship",0.942583732057416
5,109,"5xAM","66%","Sibship",0.913875598086124
0,109,"5xAM","50%","Sibship",1.00732600732601
1,109,"5xAM","50%","Sibship",1
2,109,"5xAM","50%","Sibship",1.01098901098901
3,109,"5xAM","50%","Sibship",1.03846153846154
4,109,"5xAM","50%","Sibship",1.04945054945055
5,109,"5xAM","50%","Sibship",0.981684981684982
0,109,"5xAM","39%","Sibship",1.01338825952626
1,109,"5xAM","39%","Sibship",0.976313079299692
2,109,"5xAM","39%","Sibship",0.988671472708548
3,109,"5xAM","39%","Sibship",1.00720906282183
4,109,"5xAM","39%","Sibship",1.00720906282183
5,109,"5xAM","39%","Sibship",1.04840370751802
0,109,"5xAM + GxE","66%","Sibship",1.00478468899522
1,109,"5xAM + GxE","66%","Sibship",0.904306220095694
2,109,"5xAM + GxE","66%","Sibship",0.952153110047846
3,109,"5xAM + GxE","66%","Sibship",0.985645933014354
4,109,"5xAM + GxE","66%","Sibship",1.01435406698565
5,109,"5xAM + GxE","66%","Sibship",1.03827751196172
0,109,"5xAM + GxE","50%","Sibship",0.923076923076924
1,109,"5xAM + GxE","50%","Sibship",1.02380952380952
2,109,"5xAM + GxE","50%","Sibship",1.003663003663
3,109,"5xAM + GxE","50%","Sibship",0.93040293040293
4,109,"5xAM + GxE","50%","Sibship",0.996336996336996
5,109,"5xAM + GxE","50%","Sibship",1.02747252747253
0,109,"5xAM + GxE","39%","Sibship",1.00617919670443
1,109,"5xAM + GxE","39%","Sibship",1.00823892893924
2,109,"5xAM + GxE","39%","Sibship",1.02780638516993
3,109,"5xAM + GxE","39%","Sibship",1.02986611740474
4,109,"5xAM + GxE","39%","Sibship",1.02471678681771
5,109,"5xAM + GxE","39%","Sibship",0.969104016477858
0,109,"5xAM + VT","66%","Sibship",0.980861244019138
1,109,"5xAM + VT","66%","Sibship",0.961722488038278
2,109,"5xAM + VT","66%","Sibship",0.885167464114832
3,109,"5xAM + VT","66%","Sibship",1.02392344497608
4,109,"5xAM + VT","66%","Sibship",0.923444976076556
5,109,"5xAM + VT","66%","Sibship",0.899521531100478
0,109,"5xAM + VT","50%","Sibship",1.04578754578755
1,109,"5xAM + VT","50%","Sibship",0.994505494505494
2,109,"5xAM + VT","50%","Sibship",0.97985347985348
3,109,"5xAM + VT","50%","Sibship",0.985347985347986
4,109,"5xAM + VT","50%","Sibship",0.976190476190476
5,109,"5xAM + VT","50%","Sibship",0.932234432234432
0,109,"5xAM + VT","39%","Sibship",1.02780638516993
1,109,"5xAM + VT","39%","Sibship",1.04119464469619
2,109,"5xAM + VT","39%","Sibship",1.02368692070031
3,109,"5xAM + VT","39%","Sibship",1.05664263645726
4,109,"5xAM + VT","39%","Sibship",1.0216271884655
5,109,"5xAM + VT","39%","Sibship",0.9783728115345
0,109,"5xAM + VT + GxE","66%","Sibship",0.933014354066986
1,109,"5xAM + VT + GxE","66%","Sibship",1.05263157894737
2,109,"5xAM + VT + GxE","66%","Sibship",0.947368421052632
3,109,"5xAM + VT + GxE","66%","Sibship",1.09569377990431
4,109,"5xAM + VT + GxE","66%","Sibship",0.995215311004784
5,109,"5xAM + VT + GxE","66%","Sibship",0.933014354066986
0,109,"5xAM + VT + GxE","50%","Sibship",1.02197802197802
1,109,"5xAM + VT + GxE","50%","Sibship",0.965201465201466
2,109,"5xAM + VT + GxE","50%","Sibship",1.01282051282051
3,109,"5xAM + VT + GxE","50%","Sibship",1.04212454212454
4,109,"5xAM + VT + GxE","50%","Sibship",0.946886446886446
5,109,"5xAM + VT + GxE","50%","Sibship",0.981684981684982
0,109,"5xAM + VT + GxE","39%","Sibship",1.02986611740474
1,109,"5xAM + VT + GxE","39%","Sibship",1.02986611740474
2,109,"5xAM + VT + GxE","39%","Sibship",1.0010298661174
3,109,"5xAM + VT + GxE","39%","Sibship",1.03295571575695
4,109,"5xAM + VT + GxE","39%","Sibship",1.05458290422245
5,109,"5xAM + VT + GxE","39%","Sibship",0.970133882595262
0,11,"5xAM","66%","Sibship",1.08133971291866
1,11,"5xAM","66%","Sibship",1.03827751196172
2,11,"5xAM","66%","Sibship",1.05263157894737
3,11,"5xAM","66%","Sibship",0.985645933014354
4,11,"5xAM","66%","Sibship",1.05263157894737
5,11,"5xAM","66%","Sibship",0.84688995215311
0,11,"5xAM","50%","Sibship",0.963369963369964
1,11,"5xAM","50%","Sibship",1.0018315018315
2,11,"5xAM","50%","Sibship",1.05677655677656
3,11,"5xAM","50%","Sibship",0.983516483516484
4,11,"5xAM","50%","Sibship",0.91941391941392
5,11,"5xAM","50%","Sibship",0.989010989010988
0,11,"5xAM","39%","Sibship",1.00823892893924
1,11,"5xAM","39%","Sibship",0.977342945417096
2,11,"5xAM","39%","Sibship",0.96086508753862
