"seed","gen","variable","value","Outcome","Quantity"
53,1,"h2_true_edu",0,"edu","h2_true"
53,2,"h2_true_edu",0,"edu","h2_true"
53,3,"h2_true_edu",0,"edu","h2_true"
53,4,"h2_true_edu",0,"edu","h2_true"
53,5,"h2_true_edu",0,"edu","h2_true"
54,0,"h2_true_edu",0,"edu","h2_true"
54,1,"h2_true_edu",0,"edu","h2_true"
54,2,"h2_true_edu",0,"edu","h2_true"
54,3,"h2_true_edu",0,"edu","h2_true"
54,4,"h2_true_edu",0,"edu","h2_true"
54,5,"h2_true_edu",0,"edu","h2_true"
55,0,"h2_true_edu",0,"edu","h2_true"
55,1,"h2_true_edu",0,"edu","h2_true"
55,2,"h2_true_edu",0,"edu","h2_true"
55,3,"h2_true_edu",0,"edu","h2_true"
55,4,"h2_true_edu",0,"edu","h2_true"
55,5,"h2_true_edu",0,"edu","h2_true"
56,0,"h2_true_edu",0,"edu","h2_true"
56,1,"h2_true_edu",0,"edu","h2_true"
56,2,"h2_true_edu",0,"edu","h2_true"
56,3,"h2_true_edu",0,"edu","h2_true"
56,4,"h2_true_edu",0,"edu","h2_true"
56,5,"h2_true_edu",0,"edu","h2_true"
57,0,"h2_true_edu",0,"edu","h2_true"
57,1,"h2_true_edu",0,"edu","h2_true"
57,2,"h2_true_edu",0,"edu","h2_true"
57,3,"h2_true_edu",0,"edu","h2_true"
57,4,"h2_true_edu",0,"edu","h2_true"
57,5,"h2_true_edu",0,"edu","h2_true"
58,0,"h2_true_edu",0,"edu","h2_true"
58,1,"h2_true_edu",0,"edu","h2_true"
58,2,"h2_true_edu",0,"edu","h2_true"
58,3,"h2_true_edu",0,"edu","h2_true"
58,4,"h2_true_edu",0,"edu","h2_true"
58,5,"h2_true_edu",0,"edu","h2_true"
59,0,"h2_true_edu",0,"edu","h2_true"
59,1,"h2_true_edu",0,"edu","h2_true"
59,2,"h2_true_edu",0,"edu","h2_true"
59,3,"h2_true_edu",0,"edu","h2_true"
59,4,"h2_true_edu",0,"edu","h2_true"
59,5,"h2_true_edu",0,"edu","h2_true"
6,0,"h2_true_edu",0,"edu","h2_true"
6,1,"h2_true_edu",0,"edu","h2_true"
6,2,"h2_true_edu",0,"edu","h2_true"
6,3,"h2_true_edu",0,"edu","h2_true"
6,4,"h2_true_edu",0,"edu","h2_true"
6,5,"h2_true_edu",0,"edu","h2_true"
60,0,"h2_true_edu",0,"edu","h2_true"
60,1,"h2_true_edu",0,"edu","h2_true"
60,2,"h2_true_edu",0,"edu","h2_true"
60,3,"h2_true_edu",0,"edu","h2_true"
60,4,"h2_true_edu",0,"edu","h2_true"
60,5,"h2_true_edu",0,"edu","h2_true"
61,0,"h2_true_edu",0,"edu","h2_true"
61,1,"h2_true_edu",0,"edu","h2_true"
61,2,"h2_true_edu",0,"edu","h2_true"
61,3,"h2_true_edu",0,"edu","h2_true"
61,4,"h2_true_edu",0,"edu","h2_true"
61,5,"h2_true_edu",0,"edu","h2_true"
62,0,"h2_true_edu",0,"edu","h2_true"
62,1,"h2_true_edu",0,"edu","h2_true"
62,2,"h2_true_edu",0,"edu","h2_true"
62,3,"h2_true_edu",0,"edu","h2_true"
62,4,"h2_true_edu",0,"edu","h2_true"
62,5,"h2_true_edu",0,"edu","h2_true"
63,0,"h2_true_edu",0,"edu","h2_true"
63,1,"h2_true_edu",0,"edu","h2_true"
63,2,"h2_true_edu",0,"edu","h2_true"
63,3,"h2_true_edu",0,"edu","h2_true"
63,4,"h2_true_edu",0,"edu","h2_true"
63,5,"h2_true_edu",0,"edu","h2_true"
64,0,"h2_true_edu",0,"edu","h2_true"
64,1,"h2_true_edu",0,"edu","h2_true"
64,2,"h2_true_edu",0,"edu","h2_true"
64,3,"h2_true_edu",0,"edu","h2_true"
64,4,"h2_true_edu",0,"edu","h2_true"
64,5,"h2_true_edu",0,"edu","h2_true"
65,0,"h2_true_edu",0,"edu","h2_true"
65,1,"h2_true_edu",0,"edu","h2_true"
65,2,"h2_true_edu",0,"edu","h2_true"
65,3,"h2_true_edu",0,"edu","h2_true"
65,4,"h2_true_edu",0,"edu","h2_true"
65,5,"h2_true_edu",0,"edu","h2_true"
66,0,"h2_true_edu",0,"edu","h2_true"
66,1,"h2_true_edu",0,"edu","h2_true"
66,2,"h2_true_edu",0,"edu","h2_true"
66,3,"h2_true_edu",0,"edu","h2_true"
66,4,"h2_true_edu",0,"edu","h2_true"
66,5,"h2_true_edu",0,"edu","h2_true"
67,0,"h2_true_edu",0,"edu","h2_true"
67,1,"h2_true_edu",0,"edu","h2_true"
67,2,"h2_true_edu",0,"edu","h2_true"
67,3,"h2_true_edu",0,"edu","h2_true"
67,4,"h2_true_edu",0,"edu","h2_true"
67,5,"h2_true_edu",0,"edu","h2_true"
68,0,"h2_true_edu",0,"edu","h2_true"
68,1,"h2_true_edu",0,"edu","h2_true"
68,2,"h2_true_edu",0,"edu","h2_true"
68,3,"h2_true_edu",0,"edu","h2_true"
68,4,"h2_true_edu",0,"edu","h2_true"
68,5,"h2_true_edu",0,"edu","h2_true"
69,0,"h2_true_edu",0,"edu","h2_true"
69,1,"h2_true_edu",0,"edu","h2_true"
69,2,"h2_true_edu",0,"edu","h2_true"
69,3,"h2_true_edu",0,"edu","h2_true"
69,4,"h2_true_edu",0,"edu","h2_true"
69,5,"h2_true_edu",0,"edu","h2_true"
7,0,"h2_true_edu",0,"edu","h2_true"
7,1,"h2_true_edu",0,"edu","h2_true"
7,2,"h2_true_edu",0,"edu","h2_true"
7,3,"h2_true_edu",0,"edu","h2_true"
7,4,"h2_true_edu",0,"edu","h2_true"
7,5,"h2_true_edu",0,"edu","h2_true"
70,0,"h2_true_edu",0,"edu","h2_true"
70,1,"h2_true_edu",0,"edu","h2_true"
70,2,"h2_true_edu",0,"edu","h2_true"
70,3,"h2_true_edu",0,"edu","h2_true"
70,4,"h2_true_edu",0,"edu","h2_true"
70,5,"h2_true_edu",0,"edu","h2_true"
71,0,"h2_true_edu",0,"edu","h2_true"
71,1,"h2_true_edu",0,"edu","h2_true"
71,2,"h2_true_edu",0,"edu","h2_true"
71,3,"h2_true_edu",0,"edu","h2_true"
71,4,"h2_true_edu",0,"edu","h2_true"
71,5,"h2_true_edu",0,"edu","h2_true"
72,0,"h2_true_edu",0,"edu","h2_true"
72,1,"h2_true_edu",0,"edu","h2_true"
72,2,"h2_true_edu",0,"edu","h2_true"
72,3,"h2_true_edu",0,"edu","h2_true"
72,4,"h2_true_edu",0,"edu","h2_true"
72,5,"h2_true_edu",0,"edu","h2_true"
73,0,"h2_true_edu",0,"edu","h2_true"
73,1,"h2_true_edu",0,"edu","h2_true"
73,2,"h2_true_edu",0,"edu","h2_true"
73,3,"h2_true_edu",0,"edu","h2_true"
73,4,"h2_true_edu",0,"edu","h2_true"
73,5,"h2_true_edu",0,"edu","h2_true"
74,0,"h2_true_edu",0,"edu","h2_true"
74,1,"h2_true_edu",0,"edu","h2_true"
74,2,"h2_true_edu",0,"edu","h2_true"
74,3,"h2_true_edu",0,"edu","h2_true"
74,4,"h2_true_edu",0,"edu","h2_true"
74,5,"h2_true_edu",0,"edu","h2_true"
75,0,"h2_true_edu",0,"edu","h2_true"
75,1,"h2_true_edu",0,"edu","h2_true"
75,2,"h2_true_edu",0,"edu","h2_true"
75,3,"h2_true_edu",0,"edu","h2_true"
75,4,"h2_true_edu",0,"edu","h2_true"
75,5,"h2_true_edu",0,"edu","h2_true"
76,0,"h2_true_edu",0,"edu","h2_true"
76,1,"h2_true_edu",0,"edu","h2_true"
76,2,"h2_true_edu",0,"edu","h2_true"
76,3,"h2_true_edu",0,"edu","h2_true"
76,4,"h2_true_edu",0,"edu","h2_true"
76,5,"h2_true_edu",0,"edu","h2_true"
77,0,"h2_true_edu",0,"edu","h2_true"
77,1,"h2_true_edu",0,"edu","h2_true"
77,2,"h2_true_edu",0,"edu","h2_true"
77,3,"h2_true_edu",0,"edu","h2_true"
77,4,"h2_true_edu",0,"edu","h2_true"
77,5,"h2_true_edu",0,"edu","h2_true"
78,0,"h2_true_edu",0,"edu","h2_true"
78,1,"h2_true_edu",0,"edu","h2_true"
78,2,"h2_true_edu",0,"edu","h2_true"
78,3,"h2_true_edu",0,"edu","h2_true"
78,4,"h2_true_edu",0,"edu","h2_true"
78,5,"h2_true_edu",0,"edu","h2_true"
79,0,"h2_true_edu",0,"edu","h2_true"
79,1,"h2_true_edu",0,"edu","h2_true"
79,2,"h2_true_edu",0,"edu","h2_true"
79,3,"h2_true_edu",0,"edu","h2_true"
79,4,"h2_true_edu",0,"edu","h2_true"
79,5,"h2_true_edu",0,"edu","h2_true"
8,0,"h2_true_edu",0,"edu","h2_true"
8,1,"h2_true_edu",0,"edu","h2_true"
8,2,"h2_true_edu",0,"edu","h2_true"
8,3,"h2_true_edu",0,"edu","h2_true"
8,4,"h2_true_edu",0,"edu","h2_true"
8,5,"h2_true_edu",0,"edu","h2_true"
80,0,"h2_true_edu",0,"edu","h2_true"
80,1,"h2_true_edu",0,"edu","h2_true"
80,2,"h2_true_edu",0,"edu","h2_true"
80,3,"h2_true_edu",0,"edu","h2_true"
80,4,"h2_true_edu",0,"edu","h2_true"
80,5,"h2_true_edu",0,"edu","h2_true"
81,0,"h2_true_edu",0,"edu","h2_true"
81,1,"h2_true_edu",0,"edu","h2_true"
81,2,"h2_true_edu",0,"edu","h2_true"
81,3,"h2_true_edu",0,"edu","h2_true"
81,4,"h2_true_edu",0,"edu","h2_true"
81,5,"h2_true_edu",0,"edu","h2_true"
82,0,"h2_true_edu",0,"edu","h2_true"
82,1,"h2_true_edu",0,"edu","h2_true"
82,2,"h2_true_edu",0,"edu","h2_true"
82,3,"h2_true_edu",0,"edu","h2_true"
82,4,"h2_true_edu",0,"edu","h2_true"
82,5,"h2_true_edu",0,"edu","h2_true"
83,0,"h2_true_edu",0,"edu","h2_true"
83,1,"h2_true_edu",0,"edu","h2_true"
83,2,"h2_true_edu",0,"edu","h2_true"
83,3,"h2_true_edu",0,"edu","h2_true"
83,4,"h2_true_edu",0,"edu","h2_true"
83,5,"h2_true_edu",0,"edu","h2_true"
84,0,"h2_true_edu",0,"edu","h2_true"
84,1,"h2_true_edu",0,"edu","h2_true"
84,2,"h2_true_edu",0,"edu","h2_true"
84,3,"h2_true_edu",0,"edu","h2_true"
84,4,"h2_true_edu",0,"edu","h2_true"
84,5,"h2_true_edu",0,"edu","h2_true"
85,0,"h2_true_edu",0,"edu","h2_true"
85,1,"h2_true_edu",0,"edu","h2_true"
85,2,"h2_true_edu",0,"edu","h2_true"
85,3,"h2_true_edu",0,"edu","h2_true"
85,4,"h2_true_edu",0,"edu","h2_true"
85,5,"h2_true_edu",0,"edu","h2_true"
86,0,"h2_true_edu",0,"edu","h2_true"
86,1,"h2_true_edu",0,"edu","h2_true"
86,2,"h2_true_edu",0,"edu","h2_true"
86,3,"h2_true_edu",0,"edu","h2_true"
86,4,"h2_true_edu",0,"edu","h2_true"
86,5,"h2_true_edu",0,"edu","h2_true"
87,0,"h2_true_edu",0,"edu","h2_true"
87,1,"h2_true_edu",0,"edu","h2_true"
87,2,"h2_true_edu",0,"edu","h2_true"
87,3,"h2_true_edu",0,"edu","h2_true"
87,4,"h2_true_edu",0,"edu","h2_true"
87,5,"h2_true_edu",0,"edu","h2_true"
88,0,"h2_true_edu",0,"edu","h2_true"
88,1,"h2_true_edu",0,"edu","h2_true"
88,2,"h2_true_edu",0,"edu","h2_true"
88,3,"h2_true_edu",0,"edu","h2_true"
88,4,"h2_true_edu",0,"edu","h2_true"
88,5,"h2_true_edu",0,"edu","h2_true"
89,0,"h2_true_edu",0,"edu","h2_true"
89,1,"h2_true_edu",0,"edu","h2_true"
89,2,"h2_true_edu",0,"edu","h2_true"
89,3,"h2_true_edu",0,"edu","h2_true"
89,4,"h2_true_edu",0,"edu","h2_true"
89,5,"h2_true_edu",0,"edu","h2_true"
9,0,"h2_true_edu",0,"edu","h2_true"
9,1,"h2_true_edu",0,"edu","h2_true"
9,2,"h2_true_edu",0,"edu","h2_true"
9,3,"h2_true_edu",0,"edu","h2_true"
9,4,"h2_true_edu",0,"edu","h2_true"
9,5,"h2_true_edu",0,"edu","h2_true"
90,0,"h2_true_edu",0,"edu","h2_true"
90,1,"h2_true_edu",0,"edu","h2_true"
90,2,"h2_true_edu",0,"edu","h2_true"
90,3,"h2_true_edu",0,"edu","h2_true"
90,4,"h2_true_edu",0,"edu","h2_true"
90,5,"h2_true_edu",0,"edu","h2_true"
91,0,"h2_true_edu",0,"edu","h2_true"
91,1,"h2_true_edu",0,"edu","h2_true"
91,2,"h2_true_edu",0,"edu","h2_true"
91,3,"h2_true_edu",0,"edu","h2_true"
91,4,"h2_true_edu",0,"edu","h2_true"
91,5,"h2_true_edu",0,"edu","h2_true"
92,0,"h2_true_edu",0,"edu","h2_true"
92,1,"h2_true_edu",0,"edu","h2_true"
92,2,"h2_true_edu",0,"edu","h2_true"
92,3,"h2_true_edu",0,"edu","h2_true"
92,4,"h2_true_edu",0,"edu","h2_true"
92,5,"h2_true_edu",0,"edu","h2_true"
93,0,"h2_true_edu",0,"edu","h2_true"
93,1,"h2_true_edu",0,"edu","h2_true"
93,2,"h2_true_edu",0,"edu","h2_true"
93,3,"h2_true_edu",0,"edu","h2_true"
93,4,"h2_true_edu",0,"edu","h2_true"
93,5,"h2_true_edu",0,"edu","h2_true"
94,0,"h2_true_edu",0,"edu","h2_true"
94,1,"h2_true_edu",0,"edu","h2_true"
94,2,"h2_true_edu",0,"edu","h2_true"
94,3,"h2_true_edu",0,"edu","h2_true"
94,4,"h2_true_edu",0,"edu","h2_true"
94,5,"h2_true_edu",0,"edu","h2_true"
95,0,"h2_true_edu",0,"edu","h2_true"
95,1,"h2_true_edu",0,"edu","h2_true"
95,2,"h2_true_edu",0,"edu","h2_true"
95,3,"h2_true_edu",0,"edu","h2_true"
95,4,"h2_true_edu",0,"edu","h2_true"
95,5,"h2_true_edu",0,"edu","h2_true"
96,0,"h2_true_edu",0,"edu","h2_true"
96,1,"h2_true_edu",0,"edu","h2_true"
96,2,"h2_true_edu",0,"edu","h2_true"
96,3,"h2_true_edu",0,"edu","h2_true"
96,4,"h2_true_edu",0,"edu","h2_true"
96,5,"h2_true_edu",0,"edu","h2_true"
97,0,"h2_true_edu",0,"edu","h2_true"
97,1,"h2_true_edu",0,"edu","h2_true"
97,2,"h2_true_edu",0,"edu","h2_true"
97,3,"h2_true_edu",0,"edu","h2_true"
97,4,"h2_true_edu",0,"edu","h2_true"
97,5,"h2_true_edu",0,"edu","h2_true"
98,0,"h2_true_edu",0,"edu","h2_true"
98,1,"h2_true_edu",0,"edu","h2_true"
98,2,"h2_true_edu",0,"edu","h2_true"
98,3,"h2_true_edu",0,"edu","h2_true"
98,4,"h2_true_edu",0,"edu","h2_true"
98,5,"h2_true_edu",0,"edu","h2_true"
99,0,"h2_true_edu",0,"edu","h2_true"
99,1,"h2_true_edu",0,"edu","h2_true"
99,2,"h2_true_edu",0,"edu","h2_true"
99,3,"h2_true_edu",0,"edu","h2_true"
99,4,"h2_true_edu",0,"edu","h2_true"
99,5,"h2_true_edu",0,"edu","h2_true"
1,0,"h2_true_wealth",1.37095844714667e-06,"wealth","h2_true"
1,1,"h2_true_wealth",-5.64698171396089e-07,"wealth","h2_true"
1,2,"h2_true_wealth",3.63128411337339e-07,"wealth","h2_true"
1,3,"h2_true_wealth",6.3286260496104e-07,"wealth","h2_true"
1,4,"h2_true_wealth",4.04268323140999e-07,"wealth","h2_true"
1,5,"h2_true_wealth",-1.06124516091484e-07,"wealth","h2_true"
10,0,"h2_true_wealth",1.51152199743894e-06,"wealth","h2_true"
10,1,"h2_true_wealth",-9.46590384130976e-08,"wealth","h2_true"
10,2,"h2_true_wealth",2.01842371387704e-06,"wealth","h2_true"
10,3,"h2_true_wealth",-6.2714099052421e-08,"wealth","h2_true"
10,4,"h2_true_wealth",1.30486965422349e-06,"wealth","h2_true"
10,5,"h2_true_wealth",2.28664539270111e-06,"wealth","h2_true"
100,0,"h2_true_wealth",-1.38886070111234e-06,"wealth","h2_true"
100,1,"h2_true_wealth",-2.78788766817371e-07,"wealth","h2_true"
100,2,"h2_true_wealth",-1.33321336393658e-07,"wealth","h2_true"
100,3,"h2_true_wealth",6.35950398070074e-07,"wealth","h2_true"
100,4,"h2_true_wealth",-2.84252921416072e-07,"wealth","h2_true"
100,5,"h2_true_wealth",-2.65645542090478e-06,"wealth","h2_true"
11,0,"h2_true_wealth",-2.44046692857552e-06,"wealth","h2_true"
11,1,"h2_true_wealth",1.32011334573019e-06,"wealth","h2_true"
11,2,"h2_true_wealth",-3.06638594078475e-07,"wealth","h2_true"
11,3,"h2_true_wealth",-1.78130843398e-06,"wealth","h2_true"
11,4,"h2_true_wealth",-1.71917355759621e-07,"wealth","h2_true"
11,5,"h2_true_wealth",1.2146746991726e-06,"wealth","h2_true"
12,0,"h2_true_wealth",1.89519346126497e-06,"wealth","h2_true"
12,1,"h2_true_wealth",-4.304691316062e-07,"wealth","h2_true"
12,2,"h2_true_wealth",-2.5726938276893e-07,"wealth","h2_true"
12,3,"h2_true_wealth",-1.76316308519478e-06,"wealth","h2_true"
12,4,"h2_true_wealth",4.60097354831271e-07,"wealth","h2_true"
12,5,"h2_true_wealth",-6.39994875960119e-07,"wealth","h2_true"
13,0,"h2_true_wealth",4.55450123241219e-07,"wealth","h2_true"
13,1,"h2_true_wealth",7.04837337228819e-07,"wealth","h2_true"
13,2,"h2_true_wealth",1.03510352196992e-06,"wealth","h2_true"
13,3,"h2_true_wealth",-6.08926375407211e-07,"wealth","h2_true"
13,4,"h2_true_wealth",5.0495512329797e-07,"wealth","h2_true"
13,5,"h2_true_wealth",-1.71700867907334e-06,"wealth","h2_true"
14,0,"h2_true_wealth",-7.84459008379496e-07,"wealth","h2_true"
14,1,"h2_true_wealth",-8.50907594176518e-07,"wealth","h2_true"
14,2,"h2_true_wealth",-2.41420764994663e-06,"wealth","h2_true"
14,3,"h2_true_wealth",3.61226068922556e-08,"wealth","h2_true"
14,4,"h2_true_wealth",2.05998600200254e-07,"wealth","h2_true"
14,5,"h2_true_wealth",-3.61057298548666e-07,"wealth","h2_true"
15,0,"h2_true_wealth",7.58163235699517e-07,"wealth","h2_true"
15,1,"h2_true_wealth",-7.26704827076575e-07,"wealth","h2_true"
15,2,"h2_true_wealth",-1.36828104441929e-06,"wealth","h2_true"
15,3,"h2_true_wealth",4.32818025888717e-07,"wealth","h2_true"
15,4,"h2_true_wealth",-8.11393176186672e-07,"wealth","h2_true"
15,5,"h2_true_wealth",1.44410126172125e-06,"wealth","h2_true"
16,0,"h2_true_wealth",-4.31446202613345e-07,"wealth","h2_true"
16,1,"h2_true_wealth",6.55647883402207e-07,"wealth","h2_true"
16,2,"h2_true_wealth",3.21925265203947e-07,"wealth","h2_true"
16,3,"h2_true_wealth",-7.83838940880375e-07,"wealth","h2_true"
16,4,"h2_true_wealth",1.57572751979198e-06,"wealth","h2_true"
16,5,"h2_true_wealth",6.42899305717316e-07,"wealth","h2_true"
17,0,"h2_true_wealth",8.97606465996057e-08,"wealth","h2_true"
17,1,"h2_true_wealth",2.76550747291463e-07,"wealth","h2_true"
17,2,"h2_true_wealth",6.79288816055271e-07,"wealth","h2_true"
17,3,"h2_true_wealth",8.98328865790817e-08,"wealth","h2_true"
17,4,"h2_true_wealth",-2.99309008315293e-06,"wealth","h2_true"
17,5,"h2_true_wealth",2.84882953530659e-07,"wealth","h2_true"
18,0,"h2_true_wealth",-3.67234642740975e-07,"wealth","h2_true"
18,1,"h2_true_wealth",1.85230564865609e-07,"wealth","h2_true"
18,2,"h2_true_wealth",5.81823727365507e-07,"wealth","h2_true"
18,3,"h2_true_wealth",1.39973682729268e-06,"wealth","h2_true"
18,4,"h2_true_wealth",-7.27292059474465e-07,"wealth","h2_true"
18,5,"h2_true_wealth",1.30254263204414e-06,"wealth","h2_true"
19,0,"h2_true_wealth",3.35848119752074e-07,"wealth","h2_true"
19,1,"h2_true_wealth",1.03850609869762e-06,"wealth","h2_true"
19,2,"h2_true_wealth",9.20728568290646e-07,"wealth","h2_true"
19,3,"h2_true_wealth",7.20878162866862e-07,"wealth","h2_true"
19,4,"h2_true_wealth",-1.04311893856786e-06,"wealth","h2_true"
19,5,"h2_true_wealth",-9.01863866107067e-08,"wealth","h2_true"
2,0,"h2_true_wealth",6.23518161999544e-07,"wealth","h2_true"
2,1,"h2_true_wealth",-9.53523357772344e-07,"wealth","h2_true"
2,2,"h2_true_wealth",-5.42828814573857e-07,"wealth","h2_true"
2,3,"h2_true_wealth",5.80996497681683e-07,"wealth","h2_true"
2,4,"h2_true_wealth",7.68178737834591e-07,"wealth","h2_true"
2,5,"h2_true_wealth",4.63767588540167e-07,"wealth","h2_true"
20,0,"h2_true_wealth",-8.85776297409679e-07,"wealth","h2_true"
20,1,"h2_true_wealth",-1.09978089864786e-06,"wealth","h2_true"
20,2,"h2_true_wealth",1.51270700980493e-06,"wealth","h2_true"
20,3,"h2_true_wealth",2.57921437532031e-07,"wealth","h2_true"
20,4,"h2_true_wealth",8.84402291595864e-08,"wealth","h2_true"
20,5,"h2_true_wealth",-1.20896537539089e-07,"wealth","h2_true"
21,0,"h2_true_wealth",-1.19432889516053e-06,"wealth","h2_true"
21,1,"h2_true_wealth",6.11996898040387e-07,"wealth","h2_true"
21,2,"h2_true_wealth",-2.17139845746521e-07,"wealth","h2_true"
21,3,"h2_true_wealth",-1.82756706331922e-07,"wealth","h2_true"
21,4,"h2_true_wealth",9.3334632857116e-07,"wealth","h2_true"
21,5,"h2_true_wealth",8.21773110508249e-07,"wealth","h2_true"
22,0,"h2_true_wealth",1.39211637593427e-06,"wealth","h2_true"
22,1,"h2_true_wealth",-4.76173923054674e-07,"wealth","h2_true"
22,2,"h2_true_wealth",6.50348560726305e-07,"wealth","h2_true"
22,3,"h2_true_wealth",1.39111045639e-06,"wealth","h2_true"
22,4,"h2_true_wealth",-1.1107888794479e-06,"wealth","h2_true"
22,5,"h2_true_wealth",-8.60792586877842e-07,"wealth","h2_true"
23,0,"h2_true_wealth",-1.13173868085377e-06,"wealth","h2_true"
23,1,"h2_true_wealth",-1.4592139995024e-06,"wealth","h2_true"
23,2,"h2_true_wealth",7.99825532411612e-08,"wealth","h2_true"
23,3,"h2_true_wealth",6.5320433964919e-07,"wealth","h2_true"
23,4,"h2_true_wealth",1.20096537559849e-06,"wealth","h2_true"
23,5,"h2_true_wealth",1.04475108716773e-06,"wealth","h2_true"
24,0,"h2_true_wealth",-1.00320864683985e-06,"wealth","h2_true"
24,1,"h2_true_wealth",1.84848190167275e-06,"wealth","h2_true"
24,2,"h2_true_wealth",-6.66773408757817e-07,"wealth","h2_true"
24,3,"h2_true_wealth",1.05513812456069e-07,"wealth","h2_true"
24,4,"h2_true_wealth",-4.22255881868856e-07,"wealth","h2_true"
24,5,"h2_true_wealth",-1.22350171954971e-07,"wealth","h2_true"
25,0,"h2_true_wealth",1.88193034501498e-07,"wealth","h2_true"
25,1,"h2_true_wealth",1.19160957997006e-07,"wealth","h2_true"
25,2,"h2_true_wealth",-2.50925508674029e-08,"wealth","h2_true"
25,3,"h2_true_wealth",1.08072727942033e-07,"wealth","h2_true"
25,4,"h2_true_wealth",-4.85435235846668e-07,"wealth","h2_true"
25,5,"h2_true_wealth",-5.04217130687903e-07,"wealth","h2_true"
26,0,"h2_true_wealth",-1.66109907991481e-06,"wealth","h2_true"
26,1,"h2_true_wealth",-3.82333726873818e-07,"wealth","h2_true"
26,2,"h2_true_wealth",-5.126502578778e-07,"wealth","h2_true"
26,3,"h2_true_wealth",2.7018910003448e-06,"wealth","h2_true"
26,4,"h2_true_wealth",-1.36211623118972e-06,"wealth","h2_true"
26,5,"h2_true_wealth",1.37256218558607e-07,"wealth","h2_true"
27,0,"h2_true_wealth",-1.49362506731629e-06,"wealth","h2_true"
27,1,"h2_true_wealth",-1.4704357414368e-06,"wealth","h2_true"
27,2,"h2_true_wealth",1.24702386197007e-07,"wealth","h2_true"
27,3,"h2_true_wealth",-9.96639134884037e-07,"wealth","h2_true"
27,4,"h2_true_wealth",-1.8226143047082e-09,"wealth","h2_true"
27,5,"h2_true_wealth",-4.28258881425815e-07,"wealth","h2_true"
28,0,"h2_true_wealth",-6.13671606449495e-07,"wealth","h2_true"
28,1,"h2_true_wealth",-2.02467784541911e-06,"wealth","h2_true"
28,2,"h2_true_wealth",-1.22474795035999e-06,"wealth","h2_true"
28,3,"h2_true_wealth",1.79516441117938e-07,"wealth","h2_true"
28,4,"h2_true_wealth",5.67620594423535e-07,"wealth","h2_true"
28,5,"h2_true_wealth",-4.92877353553475e-07,"wealth","h2_true"
29,0,"h2_true_wealth",6.28840653511241e-11,"wealth","h2_true"
29,1,"h2_true_wealth",1.12288964337997e-06,"wealth","h2_true"
29,2,"h2_true_wealth",1.43985574297619e-06,"wealth","h2_true"
29,3,"h2_true_wealth",-1.09711376840582e-06,"wealth","h2_true"
29,4,"h2_true_wealth",-1.17319560250177e-07,"wealth","h2_true"
29,5,"h2_true_wealth",1.2014984009197e-06,"wealth","h2_true"
3,0,"h2_true_wealth",-4.69729580566301e-07,"wealth","h2_true"
3,1,"h2_true_wealth",-5.24694849389963e-08,"wealth","h2_true"
3,2,"h2_true_wealth",-8.61072982370896e-08,"wealth","h2_true"
3,3,"h2_true_wealth",-8.87679017906432e-07,"wealth","h2_true"
3,4,"h2_true_wealth",-4.44684004884738e-07,"wealth","h2_true"
3,5,"h2_true_wealth",-2.94448790882381e-08,"wealth","h2_true"
30,0,"h2_true_wealth",-4.13868849057923e-07,"wealth","h2_true"
30,1,"h2_true_wealth",1.1133860233682e-06,"wealth","h2_true"
30,2,"h2_true_wealth",-4.80992841653982e-07,"wealth","h2_true"
30,3,"h2_true_wealth",-4.33169032600729e-07,"wealth","h2_true"
30,4,"h2_true_wealth",6.96862576552103e-07,"wealth","h2_true"
30,5,"h2_true_wealth",-1.05636841317091e-06,"wealth","h2_true"
31,0,"h2_true_wealth",-4.06984751512149e-08,"wealth","h2_true"
31,1,"h2_true_wealth",-1.55154482234759e-06,"wealth","h2_true"
31,2,"h2_true_wealth",1.16716954923568e-06,"wealth","h2_true"
