"gen","scenario","seed","quantity","h2"
1,"5xAM + VT + GxE",113,"Panmictic (causal var.)",0.426619821971428
2,"5xAM + VT + GxE",113,"Panmictic (causal var.)",0.398220482831526
3,"5xAM + VT + GxE",113,"Panmictic (causal var.)",0.390693988314687
4,"5xAM + VT + GxE",113,"Panmictic (causal var.)",0.382710171791219
5,"5xAM + VT + GxE",113,"Panmictic (causal var.)",0.38602253904005
0,"5xAM",114,"Panmictic (causal var.)",0.506119998848992
1,"5xAM",114,"Panmictic (causal var.)",0.501456580659226
2,"5xAM",114,"Panmictic (causal var.)",0.496462788673533
3,"5xAM",114,"Panmictic (causal var.)",0.490101633596781
4,"5xAM",114,"Panmictic (causal var.)",0.496049080367027
5,"5xAM",114,"Panmictic (causal var.)",0.497569474898742
0,"5xAM + GxE",114,"Panmictic (causal var.)",0.508463205295701
1,"5xAM + GxE",114,"Panmictic (causal var.)",0.502572387399885
2,"5xAM + GxE",114,"Panmictic (causal var.)",0.497379697980679
3,"5xAM + GxE",114,"Panmictic (causal var.)",0.490492706320363
4,"5xAM + GxE",114,"Panmictic (causal var.)",0.491231066465586
5,"5xAM + GxE",114,"Panmictic (causal var.)",0.495694864601959
0,"5xAM + VT",114,"Panmictic (causal var.)",0.506517374737137
1,"5xAM + VT",114,"Panmictic (causal var.)",0.442931279055689
2,"5xAM + VT",114,"Panmictic (causal var.)",0.418927110467086
3,"5xAM + VT",114,"Panmictic (causal var.)",0.410048395989612
4,"5xAM + VT",114,"Panmictic (causal var.)",0.400862744947609
5,"5xAM + VT",114,"Panmictic (causal var.)",0.407088074290375
0,"5xAM + VT + GxE",114,"Panmictic (causal var.)",0.505883190820468
1,"5xAM + VT + GxE",114,"Panmictic (causal var.)",0.437616176000569
2,"5xAM + VT + GxE",114,"Panmictic (causal var.)",0.41222743795769
3,"5xAM + VT + GxE",114,"Panmictic (causal var.)",0.402494970334698
4,"5xAM + VT + GxE",114,"Panmictic (causal var.)",0.40035217951854
5,"5xAM + VT + GxE",114,"Panmictic (causal var.)",0.396786886958997
0,"5xAM",115,"Panmictic (causal var.)",0.498664314487882
1,"5xAM",115,"Panmictic (causal var.)",0.491700758836685
2,"5xAM",115,"Panmictic (causal var.)",0.488087838405331
3,"5xAM",115,"Panmictic (causal var.)",0.486861132908924
4,"5xAM",115,"Panmictic (causal var.)",0.48678384417046
5,"5xAM",115,"Panmictic (causal var.)",0.482601877040103
0,"5xAM + GxE",115,"Panmictic (causal var.)",0.501195976487037
1,"5xAM + GxE",115,"Panmictic (causal var.)",0.493372309934035
2,"5xAM + GxE",115,"Panmictic (causal var.)",0.490375288264035
3,"5xAM + GxE",115,"Panmictic (causal var.)",0.487525438269953
4,"5xAM + GxE",115,"Panmictic (causal var.)",0.487793053158582
5,"5xAM + GxE",115,"Panmictic (causal var.)",0.472732569815135
0,"5xAM + VT",115,"Panmictic (causal var.)",0.498094379159975
1,"5xAM + VT",115,"Panmictic (causal var.)",0.435378582225696
2,"5xAM + VT",115,"Panmictic (causal var.)",0.414301716450938
3,"5xAM + VT",115,"Panmictic (causal var.)",0.404668127396848
4,"5xAM + VT",115,"Panmictic (causal var.)",0.399660642013419
5,"5xAM + VT",115,"Panmictic (causal var.)",0.396458062924428
0,"5xAM + VT + GxE",115,"Panmictic (causal var.)",0.498245211783038
1,"5xAM + VT + GxE",115,"Panmictic (causal var.)",0.430454971445264
2,"5xAM + VT + GxE",115,"Panmictic (causal var.)",0.40496859774326
3,"5xAM + VT + GxE",115,"Panmictic (causal var.)",0.394910060803082
4,"5xAM + VT + GxE",115,"Panmictic (causal var.)",0.390089032138526
5,"5xAM + VT + GxE",115,"Panmictic (causal var.)",0.377602155492835
0,"5xAM",116,"Panmictic (causal var.)",0.503497057047906
1,"5xAM",116,"Panmictic (causal var.)",0.495321531680127
2,"5xAM",116,"Panmictic (causal var.)",0.492679109254076
3,"5xAM",116,"Panmictic (causal var.)",0.48928775053616
4,"5xAM",116,"Panmictic (causal var.)",0.4904340787909
5,"5xAM",116,"Panmictic (causal var.)",0.485289773467145
0,"5xAM + GxE",116,"Panmictic (causal var.)",0.505241140712455
1,"5xAM + GxE",116,"Panmictic (causal var.)",0.498238895341203
2,"5xAM + GxE",116,"Panmictic (causal var.)",0.493749266571846
3,"5xAM + GxE",116,"Panmictic (causal var.)",0.490680892569672
4,"5xAM + GxE",116,"Panmictic (causal var.)",0.486730170445218
5,"5xAM + GxE",116,"Panmictic (causal var.)",0.490561364084246
0,"5xAM + VT",116,"Panmictic (causal var.)",0.501916342754779
1,"5xAM + VT",116,"Panmictic (causal var.)",0.437494705317711
2,"5xAM + VT",116,"Panmictic (causal var.)",0.41495162426638
3,"5xAM + VT",116,"Panmictic (causal var.)",0.406074165535504
4,"5xAM + VT",116,"Panmictic (causal var.)",0.404428113974361
5,"5xAM + VT",116,"Panmictic (causal var.)",0.403686903775727
0,"5xAM + VT + GxE",116,"Panmictic (causal var.)",0.502277443736358
1,"5xAM + VT + GxE",116,"Panmictic (causal var.)",0.435852147521943
2,"5xAM + VT + GxE",116,"Panmictic (causal var.)",0.40703506360729
3,"5xAM + VT + GxE",116,"Panmictic (causal var.)",0.396459817536479
4,"5xAM + VT + GxE",116,"Panmictic (causal var.)",0.394831564796355
5,"5xAM + VT + GxE",116,"Panmictic (causal var.)",0.392727081571996
0,"5xAM",117,"Panmictic (causal var.)",0.506351425166967
1,"5xAM",117,"Panmictic (causal var.)",0.500564406969995
2,"5xAM",117,"Panmictic (causal var.)",0.495408211150422
3,"5xAM",117,"Panmictic (causal var.)",0.495173745744313
4,"5xAM",117,"Panmictic (causal var.)",0.498531628880456
5,"5xAM",117,"Panmictic (causal var.)",0.491281338216831
0,"5xAM + GxE",117,"Panmictic (causal var.)",0.506932502868853
1,"5xAM + GxE",117,"Panmictic (causal var.)",0.501595324016429
2,"5xAM + GxE",117,"Panmictic (causal var.)",0.49529466580784
3,"5xAM + GxE",117,"Panmictic (causal var.)",0.493093789764776
4,"5xAM + GxE",117,"Panmictic (causal var.)",0.496146757492957
5,"5xAM + GxE",117,"Panmictic (causal var.)",0.491977812802277
0,"5xAM + VT",117,"Panmictic (causal var.)",0.506050401869965
1,"5xAM + VT",117,"Panmictic (causal var.)",0.442896297114228
2,"5xAM + VT",117,"Panmictic (causal var.)",0.4182312040686
3,"5xAM + VT",117,"Panmictic (causal var.)",0.40870178983463
4,"5xAM + VT",117,"Panmictic (causal var.)",0.409983683701011
5,"5xAM + VT",117,"Panmictic (causal var.)",0.409119123185305
0,"5xAM + VT + GxE",117,"Panmictic (causal var.)",0.505346765491052
1,"5xAM + VT + GxE",117,"Panmictic (causal var.)",0.437664328738602
2,"5xAM + VT + GxE",117,"Panmictic (causal var.)",0.410388673582408
3,"5xAM + VT + GxE",117,"Panmictic (causal var.)",0.39966335676639
4,"5xAM + VT + GxE",117,"Panmictic (causal var.)",0.400197111946975
5,"5xAM + VT + GxE",117,"Panmictic (causal var.)",0.398849818483551
0,"5xAM",118,"Panmictic (causal var.)",0.49801620213431
1,"5xAM",118,"Panmictic (causal var.)",0.493741035531659
2,"5xAM",118,"Panmictic (causal var.)",0.489229702757975
3,"5xAM",118,"Panmictic (causal var.)",0.488664232234965
4,"5xAM",118,"Panmictic (causal var.)",0.487024278293913
5,"5xAM",118,"Panmictic (causal var.)",0.481470742470564
0,"5xAM + GxE",118,"Panmictic (causal var.)",0.501702068686072
1,"5xAM + GxE",118,"Panmictic (causal var.)",0.495649307849274
2,"5xAM + GxE",118,"Panmictic (causal var.)",0.49215872896099
3,"5xAM + GxE",118,"Panmictic (causal var.)",0.489820096828793
4,"5xAM + GxE",118,"Panmictic (causal var.)",0.488403046716119
5,"5xAM + GxE",118,"Panmictic (causal var.)",0.480582409120782
0,"5xAM + VT",118,"Panmictic (causal var.)",0.500308755113195
1,"5xAM + VT",118,"Panmictic (causal var.)",0.436563601770891
2,"5xAM + VT",118,"Panmictic (causal var.)",0.412850378440767
3,"5xAM + VT",118,"Panmictic (causal var.)",0.40341169308751
4,"5xAM + VT",118,"Panmictic (causal var.)",0.400843511218641
5,"5xAM + VT",118,"Panmictic (causal var.)",0.399652539674459
0,"5xAM + VT + GxE",118,"Panmictic (causal var.)",0.500109932594479
1,"5xAM + VT + GxE",118,"Panmictic (causal var.)",0.434363089576817
2,"5xAM + VT + GxE",118,"Panmictic (causal var.)",0.408821135982086
3,"5xAM + VT + GxE",118,"Panmictic (causal var.)",0.395142240259319
4,"5xAM + VT + GxE",118,"Panmictic (causal var.)",0.39397930065052
5,"5xAM + VT + GxE",118,"Panmictic (causal var.)",0.396154859519524
0,"5xAM",119,"Panmictic (causal var.)",0.497571631185377
1,"5xAM",119,"Panmictic (causal var.)",0.491731555875729
2,"5xAM",119,"Panmictic (causal var.)",0.490031955569212
3,"5xAM",119,"Panmictic (causal var.)",0.485163962482529
4,"5xAM",119,"Panmictic (causal var.)",0.485591362367835
5,"5xAM",119,"Panmictic (causal var.)",0.487086254278872
0,"5xAM + GxE",119,"Panmictic (causal var.)",0.501122442313474
1,"5xAM + GxE",119,"Panmictic (causal var.)",0.492129185160075
2,"5xAM + GxE",119,"Panmictic (causal var.)",0.490236479992063
3,"5xAM + GxE",119,"Panmictic (causal var.)",0.483857277013234
4,"5xAM + GxE",119,"Panmictic (causal var.)",0.485328933917628
5,"5xAM + GxE",119,"Panmictic (causal var.)",0.485967219994479
0,"5xAM + VT",119,"Panmictic (causal var.)",0.497285765426135
1,"5xAM + VT",119,"Panmictic (causal var.)",0.43512745884881
2,"5xAM + VT",119,"Panmictic (causal var.)",0.4108538540105
3,"5xAM + VT",119,"Panmictic (causal var.)",0.401861340213814
4,"5xAM + VT",119,"Panmictic (causal var.)",0.401609188248875
5,"5xAM + VT",119,"Panmictic (causal var.)",0.404468623350681
0,"5xAM + VT + GxE",119,"Panmictic (causal var.)",0.49781400413874
1,"5xAM + VT + GxE",119,"Panmictic (causal var.)",0.43112456036636
2,"5xAM + VT + GxE",119,"Panmictic (causal var.)",0.406101548138262
3,"5xAM + VT + GxE",119,"Panmictic (causal var.)",0.393578093827076
4,"5xAM + VT + GxE",119,"Panmictic (causal var.)",0.393555930808602
5,"5xAM + VT + GxE",119,"Panmictic (causal var.)",0.388484370136761
0,"5xAM",12,"Panmictic (causal var.)",0.493233509454538
1,"5xAM",12,"Panmictic (causal var.)",0.487087872465582
2,"5xAM",12,"Panmictic (causal var.)",0.48403916262021
3,"5xAM",12,"Panmictic (causal var.)",0.480766680023539
4,"5xAM",12,"Panmictic (causal var.)",0.477817023990607
5,"5xAM",12,"Panmictic (causal var.)",0.484525102351752
0,"5xAM + GxE",12,"Panmictic (causal var.)",0.495818617301044
1,"5xAM + GxE",12,"Panmictic (causal var.)",0.490554614111838
2,"5xAM + GxE",12,"Panmictic (causal var.)",0.485765329005095
3,"5xAM + GxE",12,"Panmictic (causal var.)",0.482564573144641
4,"5xAM + GxE",12,"Panmictic (causal var.)",0.481777605136
5,"5xAM + GxE",12,"Panmictic (causal var.)",0.482457214677028
0,"5xAM + VT",12,"Panmictic (causal var.)",0.493238746763719
1,"5xAM + VT",12,"Panmictic (causal var.)",0.43109314703731
2,"5xAM + VT",12,"Panmictic (causal var.)",0.40854979630294
3,"5xAM + VT",12,"Panmictic (causal var.)",0.399468512674694
4,"5xAM + VT",12,"Panmictic (causal var.)",0.400140758050805
5,"5xAM + VT",12,"Panmictic (causal var.)",0.396396324412828
0,"5xAM + VT + GxE",12,"Panmictic (causal var.)",0.494436821418804
1,"5xAM + VT + GxE",12,"Panmictic (causal var.)",0.429389943184366
2,"5xAM + VT + GxE",12,"Panmictic (causal var.)",0.401959725498269
3,"5xAM + VT + GxE",12,"Panmictic (causal var.)",0.391128597974807
4,"5xAM + VT + GxE",12,"Panmictic (causal var.)",0.384638637125343
5,"5xAM + VT + GxE",12,"Panmictic (causal var.)",0.38307074795425
0,"5xAM",120,"Panmictic (causal var.)",0.495290750789227
1,"5xAM",120,"Panmictic (causal var.)",0.488542001955988
2,"5xAM",120,"Panmictic (causal var.)",0.486498436056042
3,"5xAM",120,"Panmictic (causal var.)",0.48169275140098
4,"5xAM",120,"Panmictic (causal var.)",0.481110067693198
5,"5xAM",120,"Panmictic (causal var.)",0.485626827651275
0,"5xAM + GxE",120,"Panmictic (causal var.)",0.498820747080819
1,"5xAM + GxE",120,"Panmictic (causal var.)",0.493446007600671
2,"5xAM + GxE",120,"Panmictic (causal var.)",0.489990147374729
3,"5xAM + GxE",120,"Panmictic (causal var.)",0.485806838362811
4,"5xAM + GxE",120,"Panmictic (causal var.)",0.48435461130484
5,"5xAM + GxE",120,"Panmictic (causal var.)",0.485678938282217
0,"5xAM + VT",120,"Panmictic (causal var.)",0.495720571447016
1,"5xAM + VT",120,"Panmictic (causal var.)",0.433174044994291
2,"5xAM + VT",120,"Panmictic (causal var.)",0.410357333420014
3,"5xAM + VT",120,"Panmictic (causal var.)",0.401293387944564
4,"5xAM + VT",120,"Panmictic (causal var.)",0.399416948535772
5,"5xAM + VT",120,"Panmictic (causal var.)",0.404910952553944
0,"5xAM + VT + GxE",120,"Panmictic (causal var.)",0.496734465853905
1,"5xAM + VT + GxE",120,"Panmictic (causal var.)",0.430198135979198
2,"5xAM + VT + GxE",120,"Panmictic (causal var.)",0.405798137399961
3,"5xAM + VT + GxE",120,"Panmictic (causal var.)",0.392468409736904
4,"5xAM + VT + GxE",120,"Panmictic (causal var.)",0.386001156879151
5,"5xAM + VT + GxE",120,"Panmictic (causal var.)",0.386537178692755
0,"5xAM",121,"Panmictic (causal var.)",0.499858901605501
1,"5xAM",121,"Panmictic (causal var.)",0.492730347428935
2,"5xAM",121,"Panmictic (causal var.)",0.489474801234182
3,"5xAM",121,"Panmictic (causal var.)",0.48711263237452
4,"5xAM",121,"Panmictic (causal var.)",0.483939235983552
5,"5xAM",121,"Panmictic (causal var.)",0.484085131206497
0,"5xAM + GxE",121,"Panmictic (causal var.)",0.502266809271424
1,"5xAM + GxE",121,"Panmictic (causal var.)",0.495213335505234
2,"5xAM + GxE",121,"Panmictic (causal var.)",0.489440808630509
3,"5xAM + GxE",121,"Panmictic (causal var.)",0.487749847902293
4,"5xAM + GxE",121,"Panmictic (causal var.)",0.482256197760568
5,"5xAM + GxE",121,"Panmictic (causal var.)",0.479841292745184
0,"5xAM + VT",121,"Panmictic (causal var.)",0.4986467932718
1,"5xAM + VT",121,"Panmictic (causal var.)",0.437169920915705
2,"5xAM + VT",121,"Panmictic (causal var.)",0.412782217472784
3,"5xAM + VT",121,"Panmictic (causal var.)",0.404032350836029
4,"5xAM + VT",121,"Panmictic (causal var.)",0.397130942975803
5,"5xAM + VT",121,"Panmictic (causal var.)",0.398574009839753
0,"5xAM + VT + GxE",121,"Panmictic (causal var.)",0.498636863597341
1,"5xAM + VT + GxE",121,"Panmictic (causal var.)",0.432248267227439
2,"5xAM + VT + GxE",121,"Panmictic (causal var.)",0.40540013678087
3,"5xAM + VT + GxE",121,"Panmictic (causal var.)",0.392668440502746
4,"5xAM + VT + GxE",121,"Panmictic (causal var.)",0.389429447886263
5,"5xAM + VT + GxE",121,"Panmictic (causal var.)",0.384402267051332
0,"5xAM",122,"Panmictic (causal var.)",0.493257566913254
1,"5xAM",122,"Panmictic (causal var.)",0.487449424303202
2,"5xAM",122,"Panmictic (causal var.)",0.48327355436757
3,"5xAM",122,"Panmictic (causal var.)",0.481034186344635
4,"5xAM",122,"Panmictic (causal var.)",0.481149422670644
5,"5xAM",122,"Panmictic (causal var.)",0.480780020940229
0,"5xAM + GxE",122,"Panmictic (causal var.)",0.495161492691908
1,"5xAM + GxE",122,"Panmictic (causal var.)",0.491205108233181
2,"5xAM + GxE",122,"Panmictic (causal var.)",0.487014662550764
3,"5xAM + GxE",122,"Panmictic (causal var.)",0.483258508804652
4,"5xAM + GxE",122,"Panmictic (causal var.)",0.483973363796458
5,"5xAM + GxE",122,"Panmictic (causal var.)",0.480509998744346
0,"5xAM + VT",122,"Panmictic (causal var.)",0.49263495108135
1,"5xAM + VT",122,"Panmictic (causal var.)",0.433270108224298
2,"5xAM + VT",122,"Panmictic (causal var.)",0.408327339399706
3,"5xAM + VT",122,"Panmictic (causal var.)",0.3996611991844
4,"5xAM + VT",122,"Panmictic (causal var.)",0.398680435512278
5,"5xAM + VT",122,"Panmictic (causal var.)",0.398271510870426
0,"5xAM + VT + GxE",122,"Panmictic (causal var.)",0.494319816342373
1,"5xAM + VT + GxE",122,"Panmictic (causal var.)",0.427988361614403
2,"5xAM + VT + GxE",122,"Panmictic (causal var.)",0.401509864148631
3,"5xAM + VT + GxE",122,"Panmictic (causal var.)",0.389661829240323
4,"5xAM + VT + GxE",122,"Panmictic (causal var.)",0.388591488702731
5,"5xAM + VT + GxE",122,"Panmictic (causal var.)",0.384894075270653
0,"5xAM",123,"Panmictic (causal var.)",0.495437722260009
1,"5xAM",123,"Panmictic (causal var.)",0.488004318944376
2,"5xAM",123,"Panmictic (causal var.)",0.483792698173923
3,"5xAM",123,"Panmictic (causal var.)",0.483245846322098
4,"5xAM",123,"Panmictic (causal var.)",0.479191219009962
5,"5xAM",123,"Panmictic (causal var.)",0.482373581667312
0,"5xAM + GxE",123,"Panmictic (causal var.)",0.497886038423632
1,"5xAM + GxE",123,"Panmictic (causal var.)",0.489844264842688
2,"5xAM + GxE",123,"Panmictic (causal var.)",0.485255569027233
3,"5xAM + GxE",123,"Panmictic (causal var.)",0.484840919452824
4,"5xAM + GxE",123,"Panmictic (causal var.)",0.478088777721051
5,"5xAM + GxE",123,"Panmictic (causal var.)",0.486798163066522
0,"5xAM + VT",123,"Panmictic (causal var.)",0.494347024051052
1,"5xAM + VT",123,"Panmictic (causal var.)",0.432518810573662
2,"5xAM + VT",123,"Panmictic (causal var.)",0.410369876439524
3,"5xAM + VT",123,"Panmictic (causal var.)",0.401265356303885
4,"5xAM + VT",123,"Panmictic (causal var.)",0.397398123799699
5,"5xAM + VT",123,"Panmictic (causal var.)",0.398547197628321
0,"5xAM + VT + GxE",123,"Panmictic (causal var.)",0.494276454427865
1,"5xAM + VT + GxE",123,"Panmictic (causal var.)",0.427177545313355
2,"5xAM + VT + GxE",123,"Panmictic (causal var.)",0.400974381221775
3,"5xAM + VT + GxE",123,"Panmictic (causal var.)",0.392972703474177
4,"5xAM + VT + GxE",123,"Panmictic (causal var.)",0.386954284284582
5,"5xAM + VT + GxE",123,"Panmictic (causal var.)",0.383181813420855
0,"5xAM",124,"Panmictic (causal var.)",0.495036192812039
1,"5xAM",124,"Panmictic (causal var.)",0.489292736854893
2,"5xAM",124,"Panmictic (causal var.)",0.48738825069678
3,"5xAM",124,"Panmictic (causal var.)",0.484392999743249
4,"5xAM",124,"Panmictic (causal var.)",0.484634588883158
5,"5xAM",124,"Panmictic (causal var.)",0.481377511747941
0,"5xAM + GxE",124,"Panmictic (causal var.)",0.497638194493441
1,"5xAM + GxE",124,"Panmictic (causal var.)",0.491475987407077
2,"5xAM + GxE",124,"Panmictic (causal var.)",0.486190596943747
3,"5xAM + GxE",124,"Panmictic (causal var.)",0.485110442485131
4,"5xAM + GxE",124,"Panmictic (causal var.)",0.489500962200419
5,"5xAM + GxE",124,"Panmictic (causal var.)",0.479119558568693
0,"5xAM + VT",124,"Panmictic (causal var.)",0.494391070989148
1,"5xAM + VT",124,"Panmictic (causal var.)",0.433502637278392
2,"5xAM + VT",124,"Panmictic (causal var.)",0.409521028128142
3,"5xAM + VT",124,"Panmictic (causal var.)",0.401902998728054
4,"5xAM + VT",124,"Panmictic (causal var.)",0.399879312813686
5,"5xAM + VT",124,"Panmictic (causal var.)",0.398232826927573
0,"5xAM + VT + GxE",124,"Panmictic (causal var.)",0.494756223967373
1,"5xAM + VT + GxE",124,"Panmictic (causal var.)",0.430594272334709
2,"5xAM + VT + GxE",124,"Panmictic (causal var.)",0.402491664607477
3,"5xAM + VT + GxE",124,"Panmictic (causal var.)",0.390909877762974
4,"5xAM + VT + GxE",124,"Panmictic (causal var.)",0.390051357106402
5,"5xAM + VT + GxE",124,"Panmictic (causal var.)",0.386938626058434
0,"5xAM",125,"Panmictic (causal var.)",0.49693087917386
1,"5xAM",125,"Panmictic (causal var.)",0.49247766542627
2,"5xAM",125,"Panmictic (causal var.)",0.48814749567575
3,"5xAM",125,"Panmictic (causal var.)",0.484691641707761
4,"5xAM",125,"Panmictic (causal var.)",0.483374911399524
5,"5xAM",125,"Panmictic (causal var.)",0.481044236713255
0,"5xAM + GxE",125,"Panmictic (causal var.)",0.500106024643201
1,"5xAM + GxE",125,"Panmictic (causal var.)",0.494219858555519
2,"5xAM + GxE",125,"Panmictic (causal var.)",0.487669882632327
3,"5xAM + GxE",125,"Panmictic (causal var.)",0.487609542647912
4,"5xAM + GxE",125,"Panmictic (causal var.)",0.481291601917846
5,"5xAM + GxE",125,"Panmictic (causal var.)",0.484199016490121
0,"5xAM + VT",125,"Panmictic (causal var.)",0.496871209073441
1,"5xAM + VT",125,"Panmictic (causal var.)",0.433826867782561
2,"5xAM + VT",125,"Panmictic (causal var.)",0.409774487882106
3,"5xAM + VT",125,"Panmictic (causal var.)",0.401283066271464
4,"5xAM + VT",125,"Panmictic (causal var.)",0.401349477945555
5,"5xAM + VT",125,"Panmictic (causal var.)",0.397269762989369
0,"5xAM + VT + GxE",125,"Panmictic (causal var.)",0.497486373736594
1,"5xAM + VT + GxE",125,"Panmictic (causal var.)",0.431669589416609
2,"5xAM + VT + GxE",125,"Panmictic (causal var.)",0.403986542681446
3,"5xAM + VT + GxE",125,"Panmictic (causal var.)",0.394697703997033
4,"5xAM + VT + GxE",125,"Panmictic (causal var.)",0.391139694575966
5,"5xAM + VT + GxE",125,"Panmictic (causal var.)",0.393188299634645
0,"5xAM",126,"Panmictic (causal var.)",0.503271748044703
1,"5xAM",126,"Panmictic (causal var.)",0.497980454178147
2,"5xAM",126,"Panmictic (causal var.)",0.493901723940694
