"K","valence","vg","frac","ve","vt","theta","mu","phi","af","emean","eMEAN","ATE","eMEANhet","LATE","sibGWASbias"
1,-1,0.5,0.01,0.3,0.1,-0.50000000000000000093293931715047446533030697552495,1.6872606087114265881879716966789767185424318829868,-0.50420492738198473096973145214431817387317611557251,0.05,0,0.,-0.07071067811865475,0.014642190745389527,-0.07018864488987536,0.0005220332287793894
1,-1,0.5,0.01,0.3,0.1,-0.70069103323189386077659508541937826818013576585428,6.6622593032557439624022930046241672139099569868709e-17,0.32063396161877128468181980727121766683459524387627,0.05,0,0.,-0.07071067811865475,0.13745984936967157,-0.07382720148114884,-0.0031165233624940863
1,-1,0.5,0.01,0.3,0.1,0.086619908808709948596335120416874259995898074028561,2.8176293669071800820489948923976478278262637515672e-18,-0.78165805565534938405965167550062293322035572609237,0.05,0,3.851859888774472e-34,-0.07071067811865475,-0.016992881387879,-0.07164990137170735,-0.0009392232530525957
1,-1,0.5,0.01,0.3,0.1,0.086616630068552256013081269188179447179708773876844,2.8175384616967465864287601301565862894173242007835e-18,0.78287680690534224607414411346698010904302518088779,0.05,0,0.,-0.07071067811865475,-0.0169922381726717,-0.06977002604765681,0.0009406520709979438
1,-1,0.5,0.01,0.3,0.1,-0.70066252296879592132995373413007447911424416747855,6.6629347637183388592723666198090559669295756419437e-17,-0.32102174902379690580195230060214233730084382113559,0.05,0,0.,-0.07071067811865475,0.13745425629614122,-0.0675905124703415,0.0031201656483132584
1,1,0.5,0.01,0.3,0.1,-0.50000000000000000581309885395724968261384999015193,-2.8351700821696924420619302871007852118447139396144,-0.30974843139458835780757064008456403488921842576664,0.05,0,0.,0.07071067811865475,-0.18422930474768728,0.07474576445078944,0.004035086332134688
1,1,0.5,0.01,0.3,0.1,-0.50000000000000000065803803404646392324603525521894,-1.6872606087114018492363088733690827996768062904617,0.50420492738199137525034207551104129344576356133652,0.05,0,0.,0.07071067811865475,-0.01464219074538975,0.07018864488987535,-0.0005220332287794033
1,1,0.5,0.01,0.3,0.1,-0.49999999999999999418526850840082732367259000719811,2.8343602290921250226296126936021679314080713211824,0.30983374928115898585835457112034360494230699916871,0.05,0,0.,0.07071067811865475,-0.18422841909473542,0.06667449975557357,-0.004036178363081178
1,1,0.5,0.01,0.3,0.1,-0.49999999999999999934233236915887543800898097159147,1.6878367143408381853566840643140044748814355938541,-0.50404922742590625773146096069334630010885190128969,0.05,0,0.,0.07071067811865475,-0.014639475727100004,0.07123245337428041,0.0005217752556256616
1,1,0.5,0.01,0.3,0.1,-0.70066252296879592086012635946753005533597560136421,-6.057213421562126273279149166196957366040774883344e-17,0.32102174902379690510536752185832960642345268861852,0.05,0,0.,0.07071067811865475,-0.13745425629614125,0.0675905124703415,-0.0031201656483132584
1,1,0.5,0.01,0.3,0.1,0.086616630068552256034279217592289149600917912260418,-2.5613986015424969058934653742268886436169246755881e-18,-0.78287680690534224528361181828261391597940566687284,0.05,0,0.,0.07071067811865475,0.016992238172671703,0.06977002604765681,-0.0009406520709979438
1,1,0.5,0.01,0.3,0.1,0.0866199088087099485751713103438907454963501381704,-2.5614812426428909923148644828617734423502558805289e-18,0.78165805565534938484863880764930753812182219872938,0.05,0,-3.851859888774472e-34,0.07071067811865475,0.016992881387879008,0.07164990137170735,0.0009392232530525957
1,1,0.5,0.01,0.3,0.1,-0.70069103323189386124607745362265670348359729347516,-6.0565993665961308793817987761054186176451441768078e-17,-0.32063396161877128537595348365137557789406833661842,0.05,0,0.,0.07071067811865475,-0.13745984936967162,0.07382720148114884,0.0031165233624940863
1,-1,0.5,0.01,0.3,0.1,-0.49999995919150745550068869648339828361270913718716,1.2252351626436060834184167472003832013057763731567e7,-7.884950666497849982021816799811366024841456820378e-8,0.05,1,1.,-0.07071067254315266,1.0033260062336922,-0.07071067252460851,1.8544152324828644e-11
1,-1,0.5,0.01,0.3,0.1,-0.49999995919149131573299819826103858452634846676229,1.2252346780630239772420126233146151069687638393545e7,7.8849546703556755024353155003101299045397690729101e-8,0.05,1,1.,-0.07071068369415967,1.1928515378385782,-0.07071068476940437,-1.0752446988337994e-9
1,-1,0.5,0.01,0.3,0.1,-0.50000004080851250464637441174942823258100961461574,-1.2252345633599631845828769509909081422540029341066e7,-7.8849520356477180156773115910211831553436048576465e-8,0.05,1,0.9999999981373549,-0.0707106725431517,1.1928515285253525,-0.07071067146790741,1.075244296377953e-9
1,-1,0.5,0.01,0.3,0.1,-0.50000004080852864444392964839676311545199198587625,-1.2252340787789585422728770855154177761560997126367e7,7.8849560395101251372244179542112797879474368271898e-8,0.05,1,1.,-0.07071068369416064,1.0033260248601437,-0.0707106837127049,-1.8544263347131107e-11
1,-1,0.5,0.01,0.3,0.1,-0.56112816018780394945495489996721934287317300447896,-8.1795362147961069347376011130275616021124888287489,0.10050330438835110762228593544775225011957706669389,0.05,1,1.,-0.07781733492512063,1.019586621310948,-0.07795653032077575,-0.00013919539565511452
1,-1,0.5,0.01,0.3,0.1,-0.4111416362282951274769941184841807851318828868611,5.6269323311489418717771656958556207888697500986477,0.2525131033126250295683291620451262625544861222357,0.05,1,1.,-0.0885660508877364,1.195259861053259,-0.09205248849368142,-0.0034864376059450114
1,-1,0.5,0.01,0.3,0.1,-0.75793080596710933208487623722700712492048916080169,-1.9385043912271521914744484312043483012958623244222,0.14937638807876119320283238799836250428444917951471,0.05,1,1.0000000000000002,-0.0812731838146193,1.105633609874151,-0.08238893942060031,-0.0011157556059810114
1,-1,0.5,0.01,0.3,0.1,-0.080033215708563920268082421314877032073653302429112,1.1905703467563397752722115435589946076140022183677,-1.7164581525078190801427716360806232649587510263827,0.05,1,1.,0.05066124180746645,0.9836152909576814,0.04867259821356937,-0.0019886435938970826
1,-1,0.5,0.01,0.3,0.1,0.26458557084819628304367604343660194186214929703891,0.65394903992933433909888538797724080383170943385357,-1.4503900690988501364730902746563801072611815280115,0.05,1,1.,0.03184738720388746,0.9973258777594685,0.03157313440046256,-0.00027425280342489866
1,-1,0.5,0.01,0.3,0.1,0.082023258826871432114709395921907111263929545339059,0.85907219757471915904401060809388631080917090958793,0.087280579286506492737687903421481021446335431750516,0.05,1,1.,-0.07688234706659264,0.9827023606871598,-0.07677559176317295,0.0001067553034196922
1,1,0.5,0.01,0.3,0.1,-0.56115445150552312285530771562460020731482191048187,-8.1760196958817109214780434553478992052677919774841,0.10054250192174000097641684588556476195755880997266,0.05,1,1.,0.07782010660928713,0.9804088345237432,0.07768082461928555,-0.0001392819900015857
1,1,0.5,0.01,0.3,0.1,-0.41105738459838593221184483572224377316771790405065,5.6216021728424052002306626083783543944483628559569,0.25285569093549280357096686666618477421581270153996,0.05,1,1.,0.08859027549086444,0.8047333840017625,0.08509898701658207,-0.0034912884742823724
1,1,0.5,0.01,0.3,0.1,-0.75794180521080598757457301400074263093344477704794,-1.9384217288522467397415564118819466457535194756668,0.14956346149182685536795165988760853132710545675236,0.05,1,1.0000000000000002,0.08128641190251513,0.8944169405962887,0.08016979357417597,-0.0011166183283391612
